path,class,character
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_04.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_10.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_14.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_01.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_15.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_03.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_16.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_18.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_19.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_09.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character34\0762_20.png,11,375
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character33\0761_08.png,11,376
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character33\0761_19.png,11,376
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character33\0761_14.png,11,376
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character33\0761_16.png,11,376
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character33\0761_12.png,11,376
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character33\0761_06.png,11,376
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character33\0761_10.png,11,376
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character33\0761_04.png,11,376
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character33\0761_05.png,11,376
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_08.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_19.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_02.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_17.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_01.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_15.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_14.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_04.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_05.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_13.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character15\0743_06.png,11,377
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character12\0740_17.png,11,378
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character12\0740_16.png,11,378
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character12\0740_01.png,11,378
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character12\0740_18.png,11,378
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character12\0740_19.png,11,378
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character12\0740_09.png,11,378
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character12\0740_20.png,11,378
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character12\0740_08.png,11,378
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character24\0752_12.png,11,379
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character24\0752_13.png,11,379
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character24\0752_03.png,11,379
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character24\0752_17.png,11,379
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character24\0752_16.png,11,379
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character24\0752_02.png,11,379
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character24\0752_14.png,11,379
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character24\0752_18.png,11,379
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character24\0752_20.png,11,379
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character23\0751_09.png,11,380
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character23\0751_18.png,11,380
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character23\0751_02.png,11,380
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character23\0751_03.png,11,380
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character23\0751_14.png,11,380
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character23\0751_10.png,11,380
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character23\0751_11.png,11,380
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character23\0751_12.png,11,380
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character23\0751_06.png,11,380
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_18.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_19.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_13.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_07.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_11.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_05.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_04.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_14.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_03.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_17.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character41\0769_16.png,11,381
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_01.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_17.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_02.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_06.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_12.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_13.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_11.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_09.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_08.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character22\0750_19.png,11,382
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_18.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_08.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_09.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_07.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_13.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_06.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_04.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_05.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_11.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_15.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_14.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_02.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_17.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character25\0753_03.png,11,383
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_20.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_08.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_09.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_07.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_06.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_12.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_04.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_11.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_15.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_14.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_02.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character13\0741_17.png,11,384
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character14\0742_01.png,11,385
D:\STUDY\python\Track_Machine_Learning_Scientist_in_Python\21_Intermediate_Deep_Learning_with_PyTorch\datasets\omniglot_train\Mkhedruli_(Georgian)\character14\0742_17.png,11,385
