mon,dom,dow,carrier,flight,org,mile,depart,duration,delay
3,21,1,US,,LGA,214,15,80,25
2,6,4,B6,,JFK,1522,8.08,267,-2
4,15,4,OH,,JFK,264,13.75,96,50
1,10,0,B6,,ORD,1735,17.58,265,11
4,20,2,UA,,ORD,1846,12.45,273,-3
3,30,3,UA,,SFO,679,18.53,118,19
5,12,4,AA,,LGA,1097,9.42,190,82
2,4,2,UA,,ORD,719,18,142,40
8,11,4,WN,,SMF,389,19.67,75,-4
0,19,6,AA,,ORD,1197,16.08,180,5
7,4,1,B6,,JFK,264,22.92,87,7
5,12,4,WN,,SMF,647,11,110,-11
5,6,5,B6,,JFK,187,21.75,91,46
2,27,4,AA,,ORD,403,15.5,90,25
5,19,4,B6,,ORD,740,16.08,147,102
5,7,6,WN,,SJC,308,18.92,75,19
9,18,6,WN,,TUS,321,10.75,60,-9
8,6,6,HA,,OGG,100,22.08,34,-18
10,28,5,WN,,SJC,333,9.5,70,-2
1,13,3,OH,,JFK,213,7,93,27
1,1,5,WN,,SFO,414,11.58,85,32
1,8,5,AA,,LGA,733,14.5,165,21
7,5,2,UA,,ORD,612,17.08,111,70
7,4,1,HA,,OGG,100,23.08,34,-22
0,6,0,UA,,LGA,733,7.75,146,36
10,30,0,OH,,JFK,892,11.42,165,82
1,11,1,OO,,ORD,196,16.78,64,34
8,16,2,WN,,SFO,1855,11,250,139
1,4,1,OO,,SFO,522,7.75,93,14
2,25,2,UA,,ORD,403,9.75,94,26
0,4,5,WN,,TUS,367,18.83,70,15
4,12,1,AA,,ORD,1745,15.08,260,36
7,23,6,AA,,SJC,1829,6.75,250,-12
5,19,4,B6,,JFK,2454,19.58,379,17
0,29,2,UA,,ORD,606,10.67,117,-4
4,14,3,OH,,JFK,425,18.92,113,17
11,14,0,OH,,LGA,431,16.98,118,-11
8,25,4,UA,,LGA,229,19.05,92,19
4,22,4,WN,,SMF,404,14.08,85,29
1,19,2,B6,,LGA,1035,21.08,166,99
0,28,1,UA,,SFO,679,12.83,123,16
4,22,4,B6,,JFK,944,6,153,17
1,29,5,UA,,ORD,1515,12,240,-13
1,19,2,AA,,LGA,1011,19.25,180,77
9,14,2,B6,,ORD,740,9.58,125,-20
7,15,5,UA,,SFO,2521,8.97,332,46
1,13,3,AA,,ORD,1197,17.83,180,99
9,22,3,B6,,JFK,426,8,110,45
4,14,3,OH,,JFK,267,20.58,96,11
2,17,1,UA,,ORD,1739,11.92,269,24
3,1,2,WN,,TUS,451,6.08,90,-1
9,18,6,AA,,LGA,887,6.33,155,-20
8,22,1,UA,,SFO,414,10.78,96,28
10,12,3,UA,,SFO,2419,15.98,299,19
6,25,5,HA,,OGG,100,20.17,34,26
0,6,0,WN,,SJC,308,15.25,70,81
6,8,2,AA,,ORD,647,10.33,115,22
7,9,6,WN,,SMF,404,18.25,85,4
2,5,3,OO,,ORD,802,6.5,151,-7
6,7,1,B6,,JFK,541,14.92,121,5
5,19,4,US,,OGG,2845,22.67,346,231
5,7,6,UA,,ORD,1012,9.33,156,10
3,10,4,UA,,ORD,334,18,87,380
7,25,1,AA,,OGG,2486,21.33,300,3
1,5,2,UA,,LGA,733,17,164,65
0,13,0,AA,,ORD,802,10.25,150,-12
9,30,4,UA,,ORD,1721,12.32,267,-25
9,10,5,AA,,ORD,888,12.75,150,-3
2,29,6,US,,ORD,1440,7.42,235,1
10,8,6,AA,,ORD,733,20.5,120,17
3,26,6,OO,,SFO,599,7.17,110,20
5,24,2,UA,,ORD,403,10.17,87,-6
11,29,1,AA,,ORD,1005,18.75,155,-9
10,21,5,OO,,SFO,250,18.45,81,-18
11,26,5,WN,,SFO,414,18.5,85,91
10,9,0,UA,,TUS,639,16,114,-11
5,3,2,OO,,ORD,403,12.13,91,20
4,25,0,UA,,ORD,1440,8.02,231,6
10,30,0,UA,,SJC,948,16.98,146,187
4,1,4,OH,,LGA,431,17.25,109,36
2,22,6,WN,,SJC,417,9.25,75,30
5,25,3,AA,,SFO,2586,15.42,334,55
8,30,2,WN,,SJC,569,21.25,105,-14
10,17,1,OO,,ORD,160,16.88,52,27
2,30,0,AA,,ORD,1041,19,175,58
3,15,2,AA,,ORD,802,20.08,135,1
9,6,1,WN,,SMF,389,11.33,75,-8
3,16,3,UA,,SFO,1846,6.25,244,35
2,31,1,OO,,ORD,1041,19.92,171,171
7,10,0,B6,,ORD,867,18.92,140,210
4,23,5,B6,,JFK,2569,17.92,390,24
2,13,4,AA,,LGA,1097,8.5,195,-2
10,7,5,US,,SFO,2521,8.5,309,6
9,21,2,US,,SFO,2254,13.75,280,100
5,18,3,UA,,SFO,447,13.57,93,2
3,12,6,AA,,JFK,2475,19.25,370,41
8,12,5,UA,,SMF,1781,13.55,237,84
2,29,6,B6,,JFK,1005,8.17,190,-6
7,3,0,UA,,LGA,733,17.08,165,-20
6,21,1,AA,,ORD,2072,13.92,285,-10
3,28,1,AA,,LGA,950,18.92,170,174
9,1,3,OO,,ORD,109,12.1,45,5
8,12,5,B6,,JFK,301,21,107,53
4,5,1,UA,,ORD,888,9.75,154,17
5,2,1,UA,,ORD,733,20.33,129,-25
3,28,1,B6,,JFK,1069,11.75,185,73
3,21,1,OH,,LGA,610,9.45,141,17
6,12,6,B6,,JFK,1626,20.08,272,24
0,11,5,WN,,SJC,342,11.58,75,-4
1,4,1,UA,,ORD,837,20.25,146,114
11,24,3,AA,,ORD,1182,7.08,180,40
0,21,1,UA,,SFO,2586,6,324,13
3,23,3,OH,,JFK,267,13.67,84,-24
5,22,0,B6,,JFK,2465,15.92,356,51
1,24,0,B6,,JFK,187,17.33,95,-17
4,18,0,AA,,ORD,258,19.42,65,70
9,6,1,B6,,SFO,2586,22.52,326,24
6,31,4,AA,,TUS,813,7.17,130,22
1,1,5,HA,,OGG,100,21.33,34,-7
0,19,6,WN,,SFO,447,14.5,85,1
4,30,5,UA,,ORD,1721,20.17,260,52
11,7,0,AA,,ORD,1745,7.08,270,-2
5,7,6,HA,,OGG,100,16.25,34,14
1,13,3,AA,,ORD,867,17.25,135,91
8,3,3,B6,,JFK,1028,14.83,178,-35
0,18,5,AA,,ORD,733,18.25,130,115
5,8,0,OO,,ORD,466,20.58,99,300
7,26,2,OH,,LGA,722,19.5,151,-24
11,3,3,AA,,ORD,867,21.58,125,24
7,11,1,WN,,SFO,414,9.08,90,1
10,2,0,AA,,LGA,1389,14.83,250,-50
6,6,0,UA,,ORD,1739,22.17,253,74
7,12,2,WN,,SJC,697,18.42,120,-10
0,14,1,B6,,JFK,2465,16.67,380,-23
10,13,4,AA,,ORD,802,8.75,160,-1
4,12,1,OO,,SFO,191,7.67,66,6
4,9,5,UA,,ORD,606,10.67,114,5
9,15,3,WN,,SJC,417,21,80,37
4,19,1,WN,,SMF,397,9.08,80,37
11,15,1,UA,,ORD,719,18.38,147,58
6,25,5,UA,,ORD,334,9.97,86,23
5,22,0,OH,,LGA,544,14.67,136,109
5,9,1,AA,,LGA,1389,11.83,220,34
3,27,0,AA,,JFK,740,8.08,150,14
9,13,1,OO,,SJC,234,17,67,22
8,10,3,AA,,LGA,1389,21.42,225,10
1,25,1,UA,,SFO,2419,23.45,297,-6
7,26,2,WN,,SMF,358,20.5,70,-7
2,16,0,B6,,JFK,740,13.75,164,-9
11,19,5,B6,,SJC,324,10.92,74,-6
3,15,2,OO,,SFO,191,14.13,66,-10
8,13,6,OO,,ORD,409,14.33,89,16
7,9,6,AA,,SJC,1476,8.25,210,-8
4,31,6,UA,,SFO,679,18.2,116,28
3,10,4,UA,,SFO,1846,9.83,254,16
7,29,5,OH,,JFK,274,22.08,94,21
2,21,5,AA,,JFK,1391,17.42,260,48
1,17,0,UA,,SFO,967,14.43,145,75
10,26,3,AA,,ORD,1005,18.75,155,-20
4,19,1,OO,,SFO,250,11.67,81,36
7,21,4,WN,,SMF,605,17.83,105,27
2,21,5,UA,,ORD,678,19.65,123,36
0,14,1,OH,,JFK,508,15.83,146,-11
4,18,0,AA,,ORD,925,12.08,160,-1
7,21,4,AA,,ORD,978,12.25,150,19
4,11,0,B6,,JFK,1522,20,254,30
0,1,2,UA,,ORD,888,19.75,153,43
7,6,3,UA,,ORD,849,20.98,131,37
1,9,6,B6,,JFK,944,12.83,173,0
6,16,3,OO,,SFO,462,15.17,120,-15
7,29,5,AA,,ORD,1515,21.75,225,-19
10,11,2,WN,,SFO,337,13.25,85,-23
4,1,4,UA,,LGA,1619,15.65,266,111
7,3,0,OO,,ORD,137,7.57,52,33
2,6,4,UA,,SFO,2586,8.08,324,-13
4,30,5,AA,,ORD,585,10.42,105,67
1,3,0,UA,,ORD,888,21.17,156,167
4,5,1,UA,,LGA,733,19,156,-20
11,21,0,AA,,JFK,1391,17.58,260,34
7,9,6,OO,,SFO,191,22.95,70,7
5,18,3,AA,,ORD,733,12.58,130,16
7,6,3,B6,,JFK,267,20.58,100,120
11,24,3,OH,,JFK,213,13,89,466
4,2,5,OO,,ORD,462,17.37,96,94
10,23,0,WN,,SMF,389,7.83,75,30
6,8,2,UA,,SFO,2586,22.32,340,1
9,19,0,OO,,SFO,315,12.08,89,51
9,7,2,WN,,SMF,404,19.25,85,-11
11,14,0,AA,,ORD,258,16.67,70,24
6,16,3,UA,,LGA,733,17.08,165,22
7,12,2,UA,,SFO,2586,6,328,23
7,25,1,AA,,SJC,1476,16.92,205,-8
0,13,0,OH,,LGA,1183,8.83,225,2
10,27,4,OO,,SFO,329,13.67,97,64
7,13,3,B6,,ORD,740,16.08,147,-7
11,22,1,AA,,ORD,1745,16.58,280,17
3,23,3,AA,,ORD,1723,8.17,260,51
5,8,0,AA,,LGA,1389,16.42,225,-16
0,26,6,OO,,ORD,606,11.75,120,-13
3,23,3,OO,,ORD,137,11.42,50,46
6,15,2,WN,,SJC,342,6.5,80,-3
1,3,0,AA,,ORD,802,20.42,145,197
0,15,2,AA,,ORD,733,8,120,31
0,2,3,B6,,JFK,228,17.17,93,38
6,30,3,UA,,ORD,733,18.08,141,24
0,2,3,WN,,SMF,389,7.25,75,4
7,24,0,OO,,SFO,250,22.72,80,-2
7,19,2,UA,,ORD,719,15.77,154,4
2,25,2,OO,,TUS,451,9.93,96,87
1,15,5,WN,,SMF,358,9.83,70,37
8,19,5,AA,,ORD,888,20,160,38
7,15,5,OH,,JFK,425,8.67,122,130
3,28,1,AA,,ORD,235,14.58,75,-5
6,2,3,B6,,JFK,264,21,99,53
11,17,3,UA,,JFK,2475,6.5,385,64
2,7,5,AA,,ORD,1726,19.08,265,34
7,2,6,WN,,SJC,308,17.08,75,63
9,9,4,UA,,ORD,802,20.27,144,141
3,14,1,B6,,JFK,2576,8.92,395,-9
5,16,1,AA,,ORD,258,21.5,60,48
1,16,6,WN,,TUS,365,16.33,75,-3
11,8,1,OO,,SMF,207,6.58,63,14
4,22,4,AA,,ORD,733,11.75,125,33
7,24,0,AA,,ORD,1515,21.75,225,-17
1,17,0,B6,,SFO,2586,23.08,325,17
0,23,3,AA,,SFO,337,18.25,80,16
4,23,5,US,,ORD,1515,8.48,235,16
5,13,5,UA,,ORD,1846,7.98,267,81
4,15,4,AA,,SJC,1438,8.92,205,77
0,21,1,UA,,ORD,925,17.67,169,130
10,10,1,AA,,ORD,258,20.33,70,-1
4,13,2,US,,SJC,386,13.83,85,-14
0,23,3,US,,SFO,2296,13,292,-11
9,25,6,B6,,JFK,187,9.92,71,-11
2,28,5,UA,,ORD,334,17.13,92,64
1,17,0,UA,,ORD,1440,12.18,232,66
2,14,5,US,,ORD,1440,10.67,233,2
5,19,4,B6,,JFK,228,6.92,90,-14
10,28,5,B6,,JFK,1989,20.33,338,-42
8,11,4,OH,,LGA,641,8.08,125,13
6,18,5,AA,,ORD,802,6,135,-2
10,29,6,UA,,SFO,2338,9.42,323,-11
2,30,0,AA,,ORD,1515,21.92,235,7
7,18,1,OH,,JFK,213,18.67,101,19
0,15,2,WN,,SMF,373,20,80,-10
1,17,0,UA,,SFO,1846,16.33,241,19
4,17,6,B6,,JFK,1028,13.5,168,19
6,7,1,OO,,SFO,153,10.95,61,81
6,26,6,OO,,ORD,466,16.42,99,-20
3,2,3,WN,,SJC,333,17.33,70,-3
11,21,0,UA,,SFO,372,12.82,95,28
4,30,5,B6,,JFK,2586,20.5,388,42
10,4,2,OO,,ORD,522,8.35,107,-14
5,21,6,UA,,ORD,1440,12.08,218,30
6,12,6,UA,,ORD,412,13.6,86,2
0,23,3,AA,,ORD,1515,21.92,225,114
3,17,4,WN,,TUS,365,20.33,75,25
4,16,5,OH,,LGA,544,17.75,138,84
6,16,3,UA,,ORD,843,13.27,132,24
2,14,5,UA,,ORD,403,16.75,94,-3
1,7,4,UA,,SFO,192,22.58,59,5
6,17,4,B6,,JFK,2576,15.92,373,29
8,5,5,OH,,JFK,184,21,93,3
5,20,5,US,,LGA,185,8,64,-7
11,17,3,UA,,ORD,403,20.4,95,93
8,28,0,UA,,ORD,1745,9.03,265,36
5,9,1,UA,,ORD,606,21.5,115,16
5,20,5,OH,,JFK,508,16.17,140,50
7,7,4,OO,,ORD,296,10.88,72,-13
6,22,2,UA,,ORD,1012,18.7,160,-15
6,27,0,UA,,ORD,1745,9,257,22
6,27,0,UA,,LGA,733,10,154,-21
3,12,6,B6,,JFK,1028,10,189,132
11,21,0,B6,,JFK,2465,17.98,400,81
6,20,0,OH,,JFK,289,12.67,94,-8
0,18,5,UA,,SFO,337,21,88,8
5,20,5,UA,,ORD,606,13.43,127,-7
5,12,4,B6,,JFK,1597,6,224,-10
9,22,3,OH,,LGA,585,13.5,143,22
5,22,0,UA,,SMF,910,13.82,141,-5
8,15,1,OO,,ORD,491,8.7,95,42
11,31,3,WN,,SMF,397,17.92,80,6
6,10,4,AA,,ORD,1829,20.67,270,215
9,31,5,WN,,SMF,397,20.25,80,-11
7,24,0,OO,,ORD,116,10.2,51,-8
2,21,5,WN,,SMF,373,20,85,-2
4,13,2,AA,,ORD,867,19,140,24
2,29,6,UA,,SFO,651,8.67,117,-6
2,6,4,UA,,ORD,473,7.17,88,-16
1,2,6,WN,,SFO,447,13.25,85,143
0,22,2,AA,,ORD,867,16,135,84
2,10,1,OO,,TUS,601,6.35,114,-4
10,12,3,B6,,JFK,1069,12.5,183,-17
4,11,0,US,,SFO,2296,22.67,294,-22
8,26,5,US,,ORD,1440,7.58,225,13
3,2,3,US,,SJC,386,13.83,83,22
10,1,6,OO,,SFO,262,17.67,82,106
10,12,3,WN,,SMF,910,6,145,-10
7,11,1,AA,,JFK,2475,19.25,370,39
11,7,0,OO,,ORD,588,20,112,33
10,14,5,UA,,ORD,612,8.08,107,18
9,30,4,OO,,SFO,451,22.7,92,20
9,15,3,OO,,ORD,160,12.1,49,60
7,4,1,UA,,OGG,2486,22.67,311,-28
5,29,0,UA,,SFO,447,8.73,98,103
1,22,5,OO,,SFO,462,14.92,120,-18
1,22,5,WN,,SMF,647,6.17,110,-13
2,3,1,HA,,OGG,2640,15.83,325,252
3,29,2,AA,,LGA,733,20.25,145,101
11,17,3,WN,,SMF,605,20.75,115,135
11,31,3,UA,,ORD,1739,8.03,278,9
0,16,3,UA,,ORD,1012,13.25,156,20
9,16,4,OH,,LGA,461,8.83,119,0
10,23,0,AA,,LGA,733,6,150,-12
1,13,3,OO,,SMF,373,6.37,113,-4
7,13,3,UA,,SFO,372,20.48,92,3
5,17,2,AA,,ORD,1197,6.25,170,27
7,6,3,OH,,JFK,184,9,100,6
6,30,3,AA,,ORD,1745,17.17,250,22
6,11,5,B6,,JFK,1597,23.98,222,17
8,30,2,UA,,ORD,1846,8.1,269,7
10,27,4,AA,,SFO,337,12.25,85,43
10,14,5,B6,,JFK,340,15.33,115,-8
6,17,4,OO,,SFO,316,9.3,73,58
9,6,1,B6,,JFK,187,19,100,0
3,1,2,OO,,SMF,373,10.77,89,-1
10,19,3,OO,,SFO,262,9,79,-5
1,6,3,UA,,LGA,733,7,156,31
4,16,5,B6,,JFK,1069,7.92,180,16
0,7,1,OO,,ORD,588,15.25,121,70
11,20,6,OO,,SFO,451,22.5,97,36
7,19,2,B6,,JFK,2586,10.75,370,11
0,5,6,UA,,SFO,326,19.33,69,53
2,8,6,US,,LGA,335,15.67,100,121
5,24,2,OH,,JFK,425,12.92,104,61
6,19,6,UA,,ORD,589,18,117,-4
5,8,0,UA,,ORD,733,16.95,143,52
11,25,4,AA,,ORD,1120,6.58,170,-11
9,4,6,WN,,TUS,365,17.25,75,30
6,26,6,UA,,JFK,2475,15.67,371,10
7,27,3,AA,,ORD,733,9.42,130,20
1,17,0,US,,SJC,621,16.2,110,32
10,28,5,AA,,SFO,1464,9.5,200,33
1,5,2,AA,,ORD,1144,9,170,-1
2,7,5,HA,,OGG,2562,16.25,310,-8
6,14,1,B6,,ORD,740,16.08,147,21
2,5,3,OO,,ORD,67,15.75,48,30
3,20,0,OO,,ORD,522,15.13,102,-7
6,11,5,UA,,ORD,1745,18.72,261,1
0,26,6,OO,,ORD,84,16.67,48,58
10,5,3,AA,,SJC,1438,6.58,210,-7
2,22,6,B6,,JFK,426,15.92,110,70
10,8,6,AA,,SFO,1846,9.67,255,-20
2,20,4,UA,,ORD,783,13.48,119,6
1,25,1,AA,,SFO,2704,14.42,325,-10
0,12,6,UA,,SFO,967,14.42,147,231
3,19,6,AA,,ORD,1197,9.83,175,6
5,24,2,B6,,JFK,187,14.92,78,16
8,2,2,B6,,JFK,1597,6,224,-6
8,14,0,AA,,ORD,1440,7.5,220,-3
10,10,1,AA,,ORD,1721,18.67,270,-14
6,10,4,UA,,SFO,2586,10.2,354,16
8,1,1,OO,,ORD,585,12.62,115,-9
11,24,3,WN,,SMF,373,15.25,80,26
1,4,1,OO,,ORD,409,15.92,90,232
9,9,4,OO,,ORD,462,17.78,96,-11
1,23,6,OO,,ORD,462,9.8,105,1
8,5,5,US,,LGA,185,14,71,-5
0,1,2,UA,,ORD,599,13.63,110,34
0,4,5,OO,,SFO,329,15.92,101,112
5,3,2,OO,,ORD,323,19.67,80,24
6,4,5,B6,,JFK,2421,20.58,380,-36
11,27,6,B6,,JFK,1005,8.08,186,-25
5,16,1,US,,SJC,386,9.47,86,-1
8,14,0,US,,LGA,185,13,69,9
10,9,0,OH,,LGA,431,8,122,-18
0,17,4,UA,,ORD,733,13.08,129,20
5,25,3,UA,,ORD,1249,9.85,200,3
5,3,2,UA,,SFO,2367,8.92,323,-10
5,28,6,OO,,TUS,451,12.92,92,-9
9,22,3,AA,,ORD,867,9.75,130,0
11,1,1,OH,,LGA,610,21.85,120,74
11,11,4,UA,,ORD,599,6.65,107,8
6,14,1,UA,,JFK,2475,17.98,384,-18
4,24,6,UA,,JFK,2586,7.08,378,16
8,23,2,HA,,OGG,100,12.18,34,-8
8,24,3,UA,,SFO,2338,8.97,304,0
10,8,6,OH,,JFK,94,17.33,94,109
1,13,3,B6,,JFK,209,16.25,70,130
2,2,0,WN,,SMF,647,20.83,105,6
7,24,0,US,,LGA,214,12,76,1
7,15,5,B6,,SMF,387,19,80,-11
11,18,4,AA,,ORD,1745,15.17,260,55
1,22,5,UA,,ORD,235,14.2,76,81
0,8,2,AA,,ORD,647,16.58,110,122
0,9,3,US,,ORD,678,20.42,120,-22
7,28,4,US,,ORD,1440,17.17,218,-3
4,18,0,US,,JFK,2248,7.75,341,-21
10,12,3,AA,,ORD,802,19.25,155,36
7,28,4,US,,LGA,214,14,77,4
7,9,6,WN,,SMF,404,8.58,90,-16
5,10,2,OO,,ORD,584,15.75,110,37
5,14,6,B6,,JFK,2446,18.67,371,229
2,10,1,OH,,LGA,641,11,151,39
7,16,6,AA,,LGA,950,18.92,170,-24
5,2,1,AA,,ORD,1671,9.92,245,8
8,5,5,AA,,ORD,925,18.75,155,1
3,9,3,UA,,LGA,733,12,152,26
7,4,1,AA,,TUS,813,14.17,140,-16
2,18,2,B6,,LGA,1076,21.75,170,-19
0,30,3,OO,,SFO,77,12.03,43,-8
2,7,5,OO,,ORD,286,21.33,83,38
5,14,6,UA,,ORD,802,15.07,150,5
3,11,5,UA,,JFK,2586,17.67,402,50
4,10,6,UA,,ORD,1721,15.25,257,9
4,30,5,UA,,SFO,2419,16.42,305,-15
6,23,3,OH,,JFK,106,14.42,75,200
0,28,1,AQ,,OGG,100,19,34,-4
5,21,6,B6,,JFK,267,9.33,81,-19
4,6,2,B6,,JFK,740,13.75,157,-12
7,5,2,AA,,ORD,258,11.83,60,110
6,14,1,UA,,SFO,599,13,118,9
6,4,5,OO,,SFO,326,11.27,76,53
11,11,4,OH,,LGA,641,19.58,150,32
11,14,0,OO,,ORD,130,8.42,53,-2
10,14,5,OH,,JFK,213,8.58,99,51
4,8,4,OO,,ORD,177,11.13,65,2
10,10,1,WN,,SJC,296,20.92,60,-5
10,17,1,WN,,SJC,417,17.08,80,-9
11,19,5,AA,,SFO,1464,16.67,195,28
0,20,0,UA,,SJC,1829,13.28,253,-27
11,24,3,AA,,SJC,1829,12.67,265,77
5,4,3,OO,,ORD,607,21.17,101,98
0,6,0,WN,,SJC,333,21.92,70,25
3,5,6,UA,,SFO,550,13.9,107,22
1,25,1,UA,,JFK,2586,8.53,403,-7
6,10,4,B6,,JFK,209,11,75,-7
8,4,4,B6,,JFK,267,20.83,102,-42
9,6,1,US,,LGA,185,19,77,-9
9,9,4,B6,,JFK,829,13.48,149,5
5,30,1,UA,,ORD,867,21.08,135,49
1,19,2,UA,,ORD,925,17.67,175,-18
2,13,4,AA,,ORD,837,20.17,140,0
0,22,2,UA,,ORD,1498,20.5,241,66
9,1,3,AA,,ORD,1745,18.33,270,-28
3,23,3,OO,,ORD,491,7.63,97,69
4,29,4,AA,,LGA,733,17.5,160,16
6,26,6,HA,,OGG,100,9.35,34,71
7,2,6,B6,,JFK,1182,14.83,193,529
2,4,2,US,,ORD,1440,7.42,235,3
10,16,0,AA,,TUS,1437,13.25,210,-6
11,19,5,WN,,SJC,697,11.75,130,28
1,18,1,AA,,LGA,733,18.25,137,115
4,1,4,UA,,SFO,337,10.13,87,-11
1,4,1,B6,,JFK,1597,7,239,-14
3,28,1,HA,,OGG,100,8.67,34,-6
9,24,5,HA,,OGG,2562,15.08,315,4
11,22,1,UA,,ORD,1745,9.22,272,54
2,25,2,OO,,ORD,773,19.83,127,60
7,17,0,AA,,LGA,761,16,165,-11
1,18,1,AA,,SFO,1846,16.58,245,18
10,21,5,WN,,SJC,308,16.83,75,26
1,17,0,B6,,ORD,740,7,125,-24
6,31,4,OH,,LGA,292,8.82,94,23
3,21,1,AA,,JFK,1090,5.75,170,18
2,28,5,UA,,ORD,1846,13.08,277,78
4,8,4,UA,,LGA,733,19.98,160,66
4,23,5,OO,,ORD,174,21.5,55,10
9,26,0,OO,,SFO,363,11.58,80,-12
10,2,0,OO,,SFO,77,19.58,42,55
2,20,4,WN,,SMF,373,15.17,80,45
0,7,1,B6,,JFK,2465,8.42,375,13
1,27,3,WN,,SJC,296,6.92,60,1
8,19,5,OO,,ORD,607,9.17,106,0
5,17,2,AA,,TUS,1437,12,210,64
1,25,1,WN,,SJC,386,20.33,80,-6
0,18,5,WN,,SMF,389,15.42,75,1
4,7,3,AA,,ORD,334,14.25,90,29
11,1,1,AA,,ORD,1197,6,175,76
0,26,6,UA,,ORD,622,7.08,110,-1
1,9,6,OO,,SFO,451,12.75,94,22
5,30,1,WN,,SJC,386,18.08,80,19
5,16,1,UA,,ORD,589,13.22,117,137
1,14,4,OO,,ORD,438,8.6,99,92
8,13,6,AA,,ORD,719,8.83,130,61
2,23,0,B6,,JFK,1028,14,175,17
0,22,2,AA,,ORD,1197,8.58,180,58
4,4,0,AA,,SFO,2585,20.83,315,21
6,12,6,UA,,SFO,337,14.78,87,-15
4,22,4,AA,,SFO,337,18.83,85,4
9,9,4,OO,,SFO,462,15.32,116,17
9,21,2,OO,,ORD,412,16.33,85,-2
1,13,3,AA,,ORD,733,6,120,51
0,9,3,OH,,JFK,264,12.12,92,-12
5,29,0,US,,ORD,1440,14.17,229,-22
9,10,5,AA,,LGA,1389,17.67,245,-20
11,25,4,UA,,SFO,679,18.75,130,61
3,24,4,UA,,SFO,2419,7.85,301,-31
7,16,6,OO,,ORD,196,8.03,60,7
2,9,0,B6,,JFK,264,15.17,82,54
5,25,3,AA,,ORD,177,15.33,60,56
3,18,5,OH,,LGA,585,20.92,128,39
1,8,5,UA,,ORD,599,15.75,108,34
9,1,3,OH,,JFK,301,12.58,89,13
11,4,4,US,,LGA,544,10,132,-8
1,13,3,UA,,SFO,414,10.75,91,25
7,13,3,AA,,LGA,761,6.5,140,23
5,23,1,OH,,LGA,641,17.75,143,43
4,11,0,UA,,SFO,414,12.78,99,65
1,4,1,UA,,LGA,1619,10.98,271,68
10,5,3,UA,,ORD,1012,13.72,159,-11
7,29,5,B6,,JFK,2569,17.92,390,46
7,1,5,OO,,SJC,234,7.88,62,-10
7,8,5,AA,,ORD,1721,9.33,265,-13
8,24,3,B6,,JFK,2446,9.5,360,-14
0,11,5,OO,,SFO,262,15.33,79,19
6,19,6,OH,,JFK,274,22.08,94,95
1,6,3,B6,,JFK,288,22.17,94,-2
6,2,3,B6,,JFK,301,18.67,103,68
11,15,1,OH,,ORD,264,13.78,83,48
3,2,3,OO,,SFO,751,21.92,120,-10
2,13,4,WN,,SMF,358,19.92,70,2
7,7,4,WN,,SMF,479,21.17,85,-16
8,10,3,B6,,LGA,1035,14.92,180,8
10,16,0,AA,,ORD,802,10.08,160,-21
2,1,6,AA,,JFK,2475,14.5,370,132
4,18,0,AA,,ORD,1005,11.42,155,-4
1,16,6,AA,,ORD,719,14.25,145,17
8,14,0,B6,,JFK,267,20.83,102,73
1,25,1,UA,,ORD,1182,19.17,179,81
10,30,0,AA,,LGA,733,13,165,42
8,5,5,OO,,SFO,329,11.25,92,9
11,25,4,UA,,SFO,967,14.72,150,-5
1,14,4,OO,,ORD,911,20.25,158,20
8,23,2,AA,,LGA,1389,14.75,240,-35
8,14,0,AA,,SFO,2585,6,310,19
5,3,2,AA,,ORD,258,19.42,70,84
5,10,2,HA,,OGG,100,6.03,34,1
7,3,0,UA,,ORD,589,21.9,105,66
6,30,3,OO,,SFO,77,6.33,39,-8
1,17,0,OO,,ORD,462,17.17,101,17
11,22,1,AA,,SFO,2586,11.83,330,104
9,22,3,UA,,ORD,719,10.5,138,24
8,18,4,UA,,ORD,622,16.17,114,89
8,20,6,B6,,SJC,324,8.92,72,-1
6,27,0,UA,,ORD,843,20.98,132,73
2,14,5,OO,,SFO,86,9.72,43,3
2,28,5,UA,,SFO,967,16,145,57
5,11,3,WN,,SFO,651,16.08,120,18
5,9,1,WN,,SMF,480,8.83,90,-8
6,25,5,HA,,OGG,100,15.2,34,35
1,10,0,UA,,SFO,2565,10.83,334,-12
1,21,4,B6,,JFK,1069,7.08,185,17
0,6,0,WN,,SJC,569,21.42,105,60
0,8,2,OO,,ORD,67,17.92,53,34
3,29,2,OO,,SFO,896,14.85,141,11
9,23,4,AA,,SFO,2586,13.67,335,-9
5,3,2,WN,,SMF,480,10.33,90,-11
11,18,4,B6,,JFK,541,9.5,133,20
7,7,4,WN,,SJC,386,18.08,80,34
7,10,0,OO,,ORD,631,14.08,110,44
7,13,3,B6,,JFK,187,22.58,80,74
8,17,3,WN,,SJC,697,14.75,130,-21
6,28,1,UA,,ORD,1041,19.93,169,59
2,1,6,WN,,SJC,308,21,70,27
5,10,2,AA,,SFO,1464,0.67,200,85
6,23,3,OO,,TUS,601,7.58,108,-8
6,30,3,B6,,SFO,2586,22.33,336,71
7,1,5,B6,,JFK,1041,8.42,182,-17
11,3,3,OO,,SFO,262,11.6,79,90
4,13,2,B6,,JFK,2465,9.42,361,-16
0,30,3,UA,,SFO,2521,8.83,320,-3
2,8,6,OO,,ORD,466,20,102,-17
