CountryName,CountryCode,Year,Total Population,Urban population (% of total)
Tunisia,1993,8572200,60.362,
Turkey,1993,56707454,61.055,
Turkmenistan,1993,3991917,44.819,
Turks and Caicos Islands,1993,13793,77.81,
Tuvalu,1993,9148,43.156,
Uganda,1993,19177660,11.499,
Ukraine,1993,52179210,66.874,
United Arab Emirates,1993,2127863,78.614,
United Kingdom,1993,57718614,78.232,
United States,1993,259919000,76.488,
Uruguay,1993,3178156,89.94,
Uzbekistan,1993,21942000,39.141,
Vanuatu,1993,159814,19.574,
Venezuela,VEN,1993,21263994,85.487
Vietnam,1993,69644500,21.397,
Virgin Islands (U.S.),1993,106577,89.409,
West Bank and Gaza,1993,2262676,69.227,
Yemen,YEM,1993,13948118,22.636
Zambia,1993,8794061,38.042,
Zimbabwe,1993,11256512,30.94,
Arab World,1994,244799607,51.37879115,
Caribbean small states,1994,6146503,40.17510029,
Central Europe and the Baltics,1994,110019570,61.75113081,
East Asia & Pacific (all income levels),1994,1916918806,36.53300035,
East Asia & Pacific (developing only),1994,1694082971,31.39433998,
Euro area,1994,316145953,71.87878904,
Europe & Central Asia (all income levels),1994,854549337,67.92599094,
Europe & Central Asia (developing only),1994,242652404,56.81542054,
European Union,1994,483042019,71.00661197,
Fragile and conflict affected situations,1994,289632847,33.74204277,
Heavily indebted poor countries (HIPC),1994,400825087,26.78840856,
High income,1994,1236528925,75.69326672,
High income: nonOECD,1994,282394827,77.38982466,
High income: OECD,1994,954134098,75.22858235,
Latin America & Caribbean (all income levels),1994,478310786,72.48654151,
Latin America & Caribbean (developing only),1994,398881480,69.89079999,
Least developed countries: UN classification,1994,569720374,22.56640904,
Low & middle income,1994,4384485541,35.63727099,
Low income,1994,362123035,23.2942042,
Lower middle income,1994,2062007453,31.0660223,
Middle East & North Africa (all income levels),1994,277250339,56.11917493,
Middle East & North Africa (developing only),1994,247687836,53.1724824,
Middle income,1994,4022362506,36.74903687,
North America,1994,292297226,76.93337583,
OECD members,1994,1104406531,74.32891318,
Other small states,1994,14511268,38.09784957,
Pacific island small states,1994,1802890,32.60529257,
Small states,1994,22460661,38.22540305,
South Asia,1994,1233459616,25.94845902,
Sub-Saharan Africa (all income levels),1994,568228356,28.66485937,
Sub-Saharan Africa (developing only),1994,567721234,28.65439681,
Upper middle income,1994,1960355053,42.72093972,
World,1994,5621014466,44.33451785,
Afghanistan,1994,15869967,19.462,
Albania,1994,3207536,38.354,
Algeria,1994,28362015,55.219,
American Samoa,1994,51807,84.485,
Andorra,1994,62707,93.89,
Angola,1994,12648483,28.2,
Antigua and Barbuda,1994,66550,34.334,
Argentina,1994,34558114,87.96,
Armenia,1994,3289943,66.332,
Aruba,1994,76700,49.177,
Australia,1994,17855000,85.928,
Austria,1994,7936118,65.8,
Azerbaijan,1994,7597000,52.515,
Bahamas The,1994,275903,80.74,
Bahrain,1994,549151,88.392,
Bangladesh,1994,115913710,21.328,
Barbados,1994,264015,33.139,
Belarus,1994,10227000,67.541,
Belgium,1994,10115603,96.7,
Belize,1994,201678,47.439,
Benin,1994,5786794,36.447,
Bermuda,1994,59320,100,
Bhutan,1994,511382,19.649,
Bolivia,1994,7418864,58.785,
Bosnia and Herzegovina,1994,3992256,39.432,
Botswana,1994,1539135,48.133,
Brazil,1994,160260508,76.903,
Brunei Darussalam,1994,287423,68.126,
Bulgaria,1994,8443591,67.557,
Burkina Faso,1994,9816586,14.86,
Burundi,1994,6134041,7.014,
Cabo Verde,1994,378763,47.834,
Cambodia,1994,10355253,16.946,
Cameroon,1994,13546823,41.985,
Canada,1994,29111906,77.414,
Cayman Islands,1994,30055,100,
Central African Republic,1994,3253698,37.149,
Chad,1994,6773104,21.44,
Channel Islands,1994,143388,30.706,
Chile,1994,13987999,84.223,
China,1994,1191835000,30.024,
Colombia,1994,36823539,70.199,
Comoros,1994,466309,28.346,
Congo,ZAR,1994,40804011,32.39
Congo,COG,1994,2649964,55.996
Costa Rica,1994,3425692,53.651,
Cote d'Ivoire,1994,13953779,40.835,
Croatia,1994,4650000,54.753,
Cuba,1994,10853435,74.127,
Curacao,1994,144630,86.969,
Cyprus,1994,837166,67.915,
Czech Republic,1994,10333587,74.772,
Denmark,1994,5206180,84.952,
Djibouti,1994,649878,76.254,
Dominica,1994,71372,64.744,
Dominican Republic,1994,7753052,56.751,
Ecuador,1994,11196476,57.254,
Egypt,EGY,1994,61272847,42.946
El Salvador,1994,5528012,52.677,
Equatorial Guinea,1994,433197,38.831,
Eritrea,1994,3147871,16.367,
Estonia,1994,1462514,70.487,
Ethiopia,1994,55366517,13.627,
Faeroe Islands,1994,44600,30.898,
Fiji,1994,765666,44.713,
Finland,1994,5088333,80.688,
France,1994,59327194,74.743,
French Polynesia,1994,211584,56.883,
Gabon,1994,1058625,74.214,
Gambia The,1994,1036627,42.472,
Georgia,1994,4861600,54.08,
Germany,1994,81438348,73.343,
Ghana,1994,16339344,39.39,
Greece,1994,10553035,71.998,
Greenland,1994,55500,80.703,
Grenada,1994,99403,34.286,
Guam,1994,142806,91.816,
Guatemala,1994,10106463,42.71,
Guinea,1994,7536389,29.182,
Guinea-Bissau,1994,1155111,31.857,
Guyana,1994,723230,29.226,
Haiti,1994,7674911,31.987,
Honduras,1994,5455481,42.441,
Hong Kong SAR,HKG,1994,6035400,100
Hungary,1994,10343355,65.335,
Iceland,1994,266021,91.46,
India,1994,942604211,26.399,
Indonesia,1994,193939912,34.933,
Iran,IRN,1994,59501292,59.38
Iraq,1994,19606895,68.966,
Ireland,1994,3590386,57.702,
Isle of Man,1994,71726,51.773,
Israel,1994,5399000,90.767,
Italy,1994,56843400,66.862,
Jamaica,1994,2460002,50.375,
Japan,1994,124961000,77.881,
Jordan,1994,4061000,77.74,
Kazakhstan,1994,16095199,55.9,
Kenya,1994,26608089,17.952,
Kiribati,1994,76674,36.123,
Korea,PRK,1994,21478544,58.939
Korea,KOR,1994,44641540,77.452
Kyrgyz Republic,1994,4515100,36.633,
Lao PDR,1994,4742685,16.854,
Latvia,1994,2520742,68.901,
Lebanon,1994,2974647,84.491,
Lesotho,1994,1725118,16.319,
Liberia,1994,2019148,48.981,
Libya,1994,4785488,75.94,
Liechtenstein,1994,30365,16.566,
Lithuania,1994,3657144,67.345,
Luxembourg,1994,402925,82.482,
Macao SAR,MAC,1994,391783,99.891
Macedonia,MKD,1994,1956165,59.794
Madagascar,1994,13039754,25.536,
Malawi,1994,9725612,12.907,
Malaysia,1994,20205992,54.402,
Maldives,1994,245000,25.586,
Mali,1994,9383608,25.069,
Malta,1994,367941,90.835,
Marshall Islands,1994,50577,66.396,
Mauritania,1994,2266745,44.462,
Mauritius,1994,1112846,43.407,
Mexico,1994,92663664,72.985,
Micronesia,FSM,1994,106057,25.554
Moldova,1994,3691000,46.387,
Monaco,1994,30423,100,
Mongolia,1994,2280495,56.851,
Montenegro,1994,609231,52.317,
Morocco,1994,26747660,51.295,
Mozambique,1994,15363065,26.984,
Myanmar,1994,44164109,25.296,
Namibia,1994,1605828,29.316,
Nepal,1994,20859421,10.442,
Netherlands,1994,15382838,71.962,
New Caledonia,1994,189482,59.979,
New Zealand,1994,3620000,85.234,
Nicaragua,1994,4520727,53.295,
Niger,1994,9039088,15.691,
Nigeria,1994,105753088,31.691,
Northern Mariana Islands,1994,54817,89.592,
Norway,1994,4336613,73.453,
Oman,1994,2139539,71.688,
Pakistan,1994,119564925,31.582,
Palau,1994,16805,71.069,
Panama,1994,2682720,57.301,
Papua New Guinea,1994,4596131,14.262,
Paraguay,1994,4651222,51.488,
Peru,1994,23619358,70.521,
Philippines,1994,68240134,48.35,
Poland,1994,38542652,61.449,
Portugal,1994,9991525,50.449,
Puerto Rico,1994,3649237,93.578,
Qatar,1994,495179,94.614,
Romania,1994,22730211,53.922,
Russian Federation,1994,148336000,73.376,
Rwanda,1994,5995987,8.49,
Samoa,1994,168786,21.436,
San Marino,1994,25519,91.261,
Sao Tome and Principe,1994,123318,47.673,
Saudi Arabia,1994,18373412,78.429,
Senegal,1994,8475136,39.476,
Serbia,1994,7734639,51.575,
Seychelles,1994,73925,49.441,
Sierra Leone,1994,3858559,34.192,
Singapore,1994,3419000,100,
Slovak Republic,1994,5346331,56.598,
Slovenia,1994,1989443,50.589,
Solomon Islands,1994,349250,14.462,
Somalia,1994,6278911,31.067,
South Africa,1994,38283223,54.004,
South Sudan,1994,5425099,15.749,
Spain,1994,39294967,75.774,
Sri Lanka,1994,17891000,18.516,
St. Kitts and Nevis,1994,42363,33.904,
St. Lucia,1994,145262,28.965,
St. Vincent and the Grenadines,1994,108129,43.021,
Sudan,1994,23805536,32.179,
Suriname,1994,438280,66.002,
Swaziland,1994,944223,23.02,
Sweden,1994,8780745,83.671,
Switzerland,1994,6993795,73.629,
Syrian Arab Republic,1994,13941025,49.764,
Tajikistan,1994,5702611,29.421,
Tanzania,1994,29030288,20.203,
Thailand,1994,58722767,30.105,
Timor-Leste,1994,842752,22.199,
Togo,1994,4180689,30.275,
Tonga,1994,95678,22.832,
Trinidad and Tobago,1994,1250316,9.395,
Tunisia,1994,8785700,61.078,
Turkey,1994,57608769,61.59,
Turkmenistan,1994,4095512,44.734,
Turks and Caicos Islands,1994,14597,78.888,
Tuvalu,1994,9188,43.563,
Uganda,1994,19791266,11.581,
Ukraine,1994,51921041,66.912,
United Arab Emirates,1994,2238281,78.467,
United Kingdom,1994,57865745,78.293,
United States,1994,263126000,76.875,
Uruguay,1994,3201604,90.245,
Uzbekistan,1994,22377000,38.8,
Vanuatu,1994,164209,19.868,
Venezuela,VEN,1994,21726808,85.868
Vietnam,1994,70824500,21.8,
Virgin Islands (U.S.),1994,107317,89.934,
West Bank and Gaza,1994,2366298,69.724,
Yemen,YEM,1994,14633091,23.225
Zambia,1994,9018229,37.572,
Zimbabwe,1994,11476807,31.335,
Arab World,1995,252465890,51.87024422,
Caribbean small states,1995,6197620,40.39171352,
Central Europe and the Baltics,1995,109913216,61.7159626,
East Asia & Pacific (all income levels),1995,1939948993,37.29536742,
East Asia & Pacific (developing only),1995,1715417437,32.23912473,
Euro area,1995,316909668,71.99304346,
Europe & Central Asia (all income levels),1995,856102195,67.99198471,
Europe & Central Asia (developing only),1995,243052945,56.87091027,
European Union,1995,483999563,71.09385516,
Fragile and conflict affected situations,1995,297399140,33.99573276,
Heavily indebted poor countries (HIPC),1995,412815898,27.08689443,
High income,1995,1246418863,75.93576137,
High income: nonOECD,1995,286202901,77.65071422,
High income: OECD,1995,960215962,75.46264409,
Latin America & Caribbean (all income levels),1995,486343677,72.97023347,
Latin America & Caribbean (developing only),1995,405733941,70.42063603,
Least developed countries: UN classification,1995,585189354,22.88049201,
Low & middle income,1995,4459374255,36.11861893,
Low income,1995,372371977,23.5656366,
Lower middle income,1995,2102273232,31.35040397,
Middle East & North Africa (all income levels),1995,284848005,56.70343271,
Middle East & North Africa (developing only),1995,252835066,53.52115401,
Middle income,1995,4087002278,37.26290547,
North America,1995,295691746,77.30309116,
OECD members,1995,1113165228,74.58365709,
Other small states,1995,14811146,38.66559598,
Pacific island small states,1995,1831802,32.95458374,
Small states,1995,22840568,38.6759454,
South Asia,1995,1258965823,26.17636301,
Sub-Saharan Africa (all income levels),1995,583892679,29.0194837,
Sub-Saharan Africa (developing only),1995,583369043,29.00929472,
Upper middle income,1995,1984729046,43.51952926,
World,1995,5705793118,44.70304939,
Afghanistan,1995,16772522,19.757,
Albania,1995,3187784,38.911,
Algeria,1995,28904300,55.997,
American Samoa,1995,52874,85.28,
Andorra,1995,63854,93.661,
Angola,1995,13042666,28.88,
Antigua and Barbuda,1995,68349,33.961,
Argentina,1995,34994818,88.164,
Armenia,1995,3223173,66.057,
Aruba,1995,80326,48.767,
Australia,1995,18072000,86.106,
Austria,1995,7948278,65.8,
Azerbaijan,1995,7685000,52.206,
Bahamas The,1995,280151,80.961,
Bahrain,1995,563730,88.388,
Bangladesh,1995,118427768,21.693,
Barbados,1995,264962,33.262,
Belarus,1995,10194000,67.926,
Belgium,1995,10136811,96.777,
Belize,1995,206962,47.484,
Benin,1995,5985658,36.758,
Bermuda,1995,59746,100,
Bhutan,1995,508897,20.537,
Bolivia,1995,7566716,59.4,
Bosnia and Herzegovina,1995,3879278,39.411,
Botswana,1995,1576291,48.981,
Brazil,1995,162755054,77.61,
Brunei Darussalam,1995,295010,68.644,
Bulgaria,1995,8406067,67.782,
Burkina Faso,1995,10089876,15.131,
Burundi,1995,6239030,7.211,
Cabo Verde,1995,389156,48.768,
Cambodia,1995,10694459,17.311,
Cameroon,1995,13929575,42.573,
Canada,1995,29354000,77.675,
Cayman Islands,1995,31672,100,
Central African Republic,1995,3335840,37.231,
Chad,1995,7001634,21.473,
Channel Islands,1995,144050,30.522,
Chile,1995,14193986,84.545,
China,1995,1204855000,30.961,
Colombia,1995,37441980,70.516,
Comoros,1995,479574,28.301,
Congo,ZAR,1995,42183620,32.838
Congo,COG,1995,2721277,56.413
Costa Rica,1995,3510925,54.559,
Cote d'Ivoire,1995,14404340,41.21,
Croatia,1995,4669000,54.892,
Cuba,1995,10906048,74.277,
Curacao,1995,145139,87.68,
Cyprus,1995,855389,68.038,
Czech Republic,1995,10327253,74.643,
Denmark,1995,5233373,84.979,
Djibouti,1995,661076,76.3,
Dominica,1995,71367,64.831,
Dominican Republic,1995,7892420,57.596,
Ecuador,1995,11440576,57.766,
Egypt,EGY,1995,62434527,42.814
El Salvador,1995,5588743,53.967,
Equatorial Guinea,1995,448332,38.834,
Eritrea,1995,3164095,16.536,
Estonia,1995,1436634,70.3,
Ethiopia,1995,57237226,13.827,
Faeroe Islands,1995,44099,30.926,
Fiji,1995,775498,45.496,
Finland,1995,5107790,80.963,
France,1995,59541900,74.912,
French Polynesia,1995,215200,56.638,
Gabon,1995,1086449,75.358,
Gambia The,1995,1065746,43.362,
Georgia,1995,4734000,53.841,
Germany,1995,81678051,73.286,
Ghana,1995,16760991,40.14,
Greece,1995,10634385,72.119,
Greenland,1995,55800,80.902,
Grenada,1995,100253,34.548,
Guam,1995,145562,92.055,
Guatemala,1995,10357354,43.11,
Guinea,1995,7863033,29.475,
Guinea-Bissau,1995,1180877,32.633,
Guyana,1995,726695,29.137,
Haiti,1995,7819806,32.59,
Honduras,1995,5591136,42.941,
Hong Kong SAR,HKG,1995,6156100,100
Hungary,1995,10328965,65.209,
Iceland,1995,267468,91.63,
India,1995,960874982,26.607,
Indonesia,1995,196957845,36.076,
Iran,IRN,1995,60318632,60.236
Iraq,1995,20217759,68.78,
Ireland,1995,3608841,57.92,
Isle of Man,1995,72181,51.783,
Israel,1995,5545000,90.866,
Italy,1995,56844303,66.922,
Jamaica,1995,2480000,50.615,
Japan,1995,125439000,78.016,
Jordan,1995,4195000,78.365,
Kazakhstan,1995,15815626,55.921,
Kenya,1995,27373035,18.263,
Kiribati,1995,77727,36.409,
Korea,PRK,1995,21763670,59.018
Korea,KOR,1995,45092991,78.239
Kuwait,1995,1637031,98.043,
Kyrgyz Republic,1995,4560400,36.349,
Lao PDR,1995,4857774,17.378,
Latvia,1995,2485056,68.75,
Lebanon,1995,3033406,84.82,
Lesotho,1995,1753824,16.955,
Liberia,1995,2079921,45.96,
Libya,1995,4878202,75.994,
Liechtenstein,1995,30833,16.482,
Lithuania,1995,3629102,67.285,
Luxembourg,1995,408625,82.893,
Macao SAR,MAC,1995,398459,99.91
Macedonia,MKD,1995,1953544,59.587
Madagascar,1995,13452526,25.796,
Malawi,1995,9822812,13.263,
Malaysia,1995,20725374,55.688,
Maldives,1995,255000,25.638,
Mali,1995,9640643,25.519,
Malta,1995,370433,90.946,
Marshall Islands,1995,51020,66.727,
Mauritania,1995,2333966,45.254,
Mauritius,1995,1122457,43.284,
Mexico,1995,94426946,73.368,
Micronesia,FSM,1995,107556,25.068
Moldova,1995,3675099,46.294,
Monaco,1995,30700,100,
Mongolia,1995,2298038,56.805,
Montenegro,1995,608388,53.365,
Morocco,1995,27161889,51.692,
Mozambique,1995,15913101,27.495,
Myanmar,1995,44710931,25.525,
Namibia,1995,1654214,29.813,
Nepal,1995,21390905,10.895,
Netherlands,1995,15459006,72.809,
New Caledonia,1995,193816,60.09,
New Zealand,1995,3673400,85.333,
Nicaragua,1995,4612229,53.534,
Niger,1995,9361912,15.773,
Nigeria,1995,108424822,32.205,
Northern Mariana Islands,1995,57518,89.557,
Norway,1995,4359184,73.764,
Oman,1995,2191864,71.669,
Pakistan,1995,122599749,31.836,
Palau,1995,17255,71.431,
Panama,1995,2738125,58.141,
Papua New Guinea,1995,4715929,14.081,
Paraguay,1995,4760853,52.131,
Peru,1995,24038761,70.951,
Philippines,1995,69835713,48.29,
Poland,1995,38594998,61.493,
Portugal,1995,10026176,51.109,
Puerto Rico,1995,3683103,93.729,
Qatar,1995,501019,94.998,
Romania,1995,22684270,53.769,
Russian Federation,1995,148375726,73.372,
Rwanda,1995,5912755,9.837,
Samoa,1995,170158,21.526,
San Marino,1995,25875,91.664,
Sao Tome and Principe,1995,125694,48.631,
Saudi Arabia,1995,18853670,78.67,
Senegal,1995,8710746,39.62,
Serbia,1995,7625357,51.844,
Seychelles,1995,75304,49.52,
Sierra Leone,1995,3837807,34.429,
Singapore,1995,3524500,100,
Slovak Republic,1995,5361999,56.537,
Slovenia,1995,1989872,50.616,
Solomon Islands,1995,359236,14.664,
Somalia,1995,6346440,31.425,
South Africa,1995,39120000,54.486,
South Sudan,1995,5452771,15.873,
Spain,1995,39387017,75.856,
Sri Lanka,1995,18136000,18.504,
St. Kitts and Nevis,1995,42888,33.715,
St. Lucia,1995,147040,28.765,
St. Vincent and the Grenadines,1995,108122,43.38,
Sudan,1995,24691970,32.232,
Suriname,1995,445830,66.076,
Swaziland,1995,963428,23.048,
Sweden,1995,8826939,83.824,
Switzerland,1995,7040687,73.578,
Syrian Arab Republic,1995,14331962,50.104,
Tajikistan,1995,5784330,28.877,
Tanzania,1995,29903329,20.543,
Thailand,1995,59266089,30.276,
Timor-Leste,1995,856439,22.534,
Togo,1995,4284286,30.705,
Tonga,1995,95889,22.864,
Trinidad and Tobago,1995,1255001,9.622,
Tunisia,1995,8957500,61.474,
Turkey,1995,58522320,62.123,
Turkmenistan,1995,4188010,44.794,
Turks and Caicos Islands,1995,15334,79.928,
Tuvalu,1995,9227,43.97,
Uganda,1995,20412967,11.663,
Ukraine,1995,51512299,66.951,
United Arab Emirates,1995,2350192,78.319,
United Kingdom,1995,58019030,78.353,
United States,1995,266278000,77.257,
Uruguay,1995,3224807,90.542,
Uzbekistan,1995,22785000,38.44,
Vanuatu,1995,168236,20.164,
Venezuela,VEN,1995,22188671,86.24
Vietnam,1995,71995500,22.187,
Virgin Islands (U.S.),1995,107817,90.437,
West Bank and Gaza,1995,2474666,70.216,
Yemen,YEM,1995,15266147,23.76
Zambia,1995,9253527,37.104,
Zimbabwe,1995,11683136,31.732,
Arab World,1996,258300051,52.04809839,
Caribbean small states,1996,6258158,40.62833209,
Central Europe and the Baltics,1996,109563097,61.69581292,
East Asia & Pacific (all income levels),1996,1962640188,38.06749575,
East Asia & Pacific (developing only),1996,1736435473,33.09892806,
Euro area,1996,317684325,72.10659315,
Europe & Central Asia (all income levels),1996,857333424,68.05336869,
Europe & Central Asia (developing only),1996,243653269,56.92043655,
European Union,1996,484682026,71.18648273,
Fragile and conflict affected situations,1996,305025311,34.26018093,
Heavily indebted poor countries (HIPC),1996,424741843,27.37433325,
High income,1996,1254142817,76.14233225,
High income: nonOECD,1996,288040686,77.82485687,
High income: OECD,1996,966102131,75.67808887,
Latin America & Caribbean (all income levels),1996,494384205,73.43123754,
Latin America & Caribbean (developing only),1996,412605665,70.92377035,
Least developed countries: UN classification,1996,600664665,23.19194708,
Low & middle income,1996,4534496929,36.60330741,
Low income,1996,382697537,23.82714536,
Lower middle income,1996,2142621760,31.63893114,
Middle East & North Africa (all income levels),1996,290827337,57.03700625,
Middle East & North Africa (developing only),1996,258014220,53.86310121,
Middle income,1996,4151799392,37.78155184,
North America,1996,299126029,77.67174204,
OECD members,1996,1121735329,74.81558386,
Other small states,1996,15107874,39.24280498,
Pacific island small states,1996,1858774,33.32245,
Small states,1996,23224806,39.14230947,
South Asia,1996,1284469918,26.4088878,
Sub-Saharan Africa (all income levels),1996,599858645,29.36654426,
Sub-Saharan Africa (developing only),1996,599318384,29.35663922,
Upper middle income,1996,2009177632,44.3258614,
World,1996,5788639746,45.05736954,
Afghanistan,1996,17481800,20.055,
Albania,1996,3168033,39.473,
Algeria,1996,29411839,56.774,
American Samoa,1996,53926,86.043,
Andorra,1996,64291,93.425,
Angola,1996,13424813,29.57,
Antigua and Barbuda,1996,70245,33.59,
Argentina,1996,35419683,88.366,
Armenia,1996,3173425,65.781,
Aruba,1996,83195,48.356,
Australia,1996,18311000,86.283,
Austria,1996,7959017,65.8,
Azerbaijan,1996,7763000,51.896,
Bahamas The,1996,283792,81.18,
Bahrain,1996,579855,88.385,
