headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
153.0,567.0,195.0,134.0,100004.573047671,0.1
154.0,557.0,190.0,124.0,99985.51518301158,0.1
151.0,557.0,193.0,127.0,100004.56751732982,0.1
155.0,575.0,200.0,126.0,100000.99618046769,0.1
160.0,580.0,200.0,125.0,99984.87660088926,0.1
165.0,585.0,201.0,133.0,100004.43989232244,0.1
152.0,567.0,200.0,137.0,100010.28667566036,0.1
150.0,570.0,197.0,134.0,99984.13377279614,0.1
149.0,547.0,193.0,127.0,99990.35379661203,0.1
148.0,543.0,188.0,127.0,99988.36371487648,0.1
151.0,565.0,195.0,129.0,99995.98560480692,0.1
166.0,585.0,198.0,130.0,100013.56019770936,0.1
152.0,592.0,210.0,134.0,99999.03841769684,0.1
146.0,556.0,196.0,120.0,100012.95251013582,0.1
157.0,568.0,200.0,136.0,99997.03384465206,0.1
146.0,552.0,193.0,129.0,100011.68288087564,0.1
155.0,581.0,203.0,133.0,99992.839374625,0.1
155.0,552.0,188.0,121.0,99994.98617981344,0.1
154.0,567.0,194.0,131.0,99982.46586531536,0.1
158.0,561.0,186.0,131.0,100007.00128912387,0.1
151.0,542.0,191.0,126.0,99997.29964214556,0.1
165.0,600.0,206.0,133.0,99994.20809898712,0.1
156.0,575.0,200.0,129.0,99988.59511999055,0.1
143.0,534.0,182.0,132.0,100005.01016282718,0.1
159.0,600.0,208.0,137.0,100002.25767203126,0.1
147.0,553.0,195.0,124.0,99989.10912853607,0.1
157.0,580.0,202.0,130.0,100012.80058096503,0.1
155.0,574.0,203.0,126.0,99999.01181163864,0.1
164.0,615.0,213.0,140.0,99997.29851032436,0.1
142.0,538.0,193.0,121.0,100017.45068442392,0.1
140.0,540.0,191.0,124.0,99998.1944202274,0.1
162.0,580.0,200.0,134.0,99997.97622224862,0.1
158.0,584.0,206.0,125.0,99996.074435072,0.1
150.0,562.0,200.0,125.0,100021.46402181016,0.1
151.0,567.0,198.0,128.0,100021.36405485438,0.1
154.0,575.0,205.0,127.0,100009.74229631628,0.1
164.0,582.0,199.0,130.0,99998.10210032693,0.1
168.0,572.0,190.0,137.0,99993.37152154562,0.1
141.0,555.0,197.0,130.0,100004.1396653549,0.1
148.0,568.0,195.0,132.0,100000.31924826026,0.1
146.0,568.0,202.0,125.0,99984.06340678578,0.1
156.0,573.0,200.0,131.0,100011.43814459111,0.1
150.0,567.0,201.0,129.0,99994.90463213388,0.1
144.0,530.0,185.0,123.0,100006.4879469332,0.1
153.0,567.0,194.0,132.0,99998.81370993212,0.1
159.0,576.0,194.0,134.0,99999.27179076578,0.1
144.0,560.0,198.0,130.0,99986.56570528378,0.1
165.0,608.0,211.0,128.0,99991.19954527996,0.1
160.0,587.0,202.0,135.0,99993.46337559073,0.1
154.0,572.0,200.0,132.0,99999.77987195796,0.1
158.0,567.0,198.0,134.0,100003.3829981482,0.1
149.0,555.0,193.0,132.0,99997.11244936084,0.1
160.0,603.0,209.0,143.0,99992.37912887146,0.1
155.0,588.0,207.0,125.0,100010.53166157844,0.1
151.0,588.0,213.0,138.0,99999.90814947747,0.1
153.0,600.0,214.0,133.0,100004.75760379535,0.1
146.0,563.0,199.0,131.0,100003.739433728,0.1
155.0,581.0,200.0,131.0,99991.20736441563,0.1
152.0,566.0,201.0,136.0,99993.61152263371,0.1
156.0,577.0,198.0,129.0,100008.55586819178,0.1
158.0,578.0,202.0,133.0,100019.55753598524,0.1
157.0,575.0,196.0,128.0,100004.7329157348,0.1
145.0,548.0,193.0,115.0,99993.24917336166,0.1
158.0,559.0,188.0,131.0,100012.28505264263,0.1
159.0,576.0,197.0,130.0,99983.5797967216,0.1
155.0,574.0,199.0,123.0,99991.59667940764,0.1
148.0,550.0,195.0,131.0,100012.7104823406,0.1
152.0,579.0,205.0,138.0,99995.73692429689,0.1
156.0,585.0,205.0,139.0,100015.13822407078,0.1
153.0,558.0,190.0,130.0,99982.8330542884,0.1
160.0,586.0,198.0,123.0,99993.4291663991,0.1
162.0,581.0,200.0,138.0,100003.34034407286,0.1
157.0,577.0,198.0,131.0,100001.9305896724,0.1
154.0,581.0,203.0,125.0,100002.78079786988,0.1
160.0,591.0,207.0,136.0,99999.67509457572,0.1
154.0,567.0,200.0,134.0,99993.73365028524,0.1
155.0,572.0,200.0,125.0,100009.94197744172,0.1
153.0,555.0,193.0,125.0,99993.361426069,0.1
153.0,550.0,188.0,128.0,99987.43974181567,0.1
148.0,582.0,205.0,127.0,99998.893544285,0.1
141.0,534.0,186.0,122.0,99974.284085281,0.1
155.0,574.0,195.0,122.0,100008.30995272618,0.1
155.0,575.0,203.0,124.0,100004.91127287388,0.1
159.0,574.0,197.0,129.0,99999.26646575822,0.1
163.0,570.0,198.0,142.0,99993.1078591482,0.1
151.0,548.0,191.0,124.0,99981.91694784512,0.1
156.0,582.0,199.0,137.0,99982.75566332522,0.1
154.0,560.0,192.0,123.0,100006.79675727246,0.1
143.0,560.0,199.0,124.0,100000.98407442847,0.1
159.0,570.0,195.0,123.0,100003.78364453511,0.1
166.0,625.0,218.0,146.0,99998.57004676622,0.1
153.0,580.0,206.0,132.0,100003.03802504922,0.1
153.0,569.0,196.0,132.0,99984.0510371292,0.1
153.0,543.0,189.0,114.0,100006.43661703337,0.1
158.0,585.0,201.0,130.0,100003.60877866534,0.1
150.0,565.0,201.0,128.0,100008.91323813832,0.1
142.0,553.0,195.0,128.0,100001.1243735582,0.1
150.0,560.0,191.0,126.0,99989.85095668658,0.1
149.0,556.0,199.0,129.0,100004.74303965356,0.1
157.0,581.0,203.0,126.0,99988.20175111512,0.1
160.0,569.0,194.0,133.0,100009.89957068895,0.1
162.0,591.0,197.0,133.0,100003.17621900314,0.1
154.0,578.0,200.0,120.0,99993.39503822308,0.1
148.0,560.0,197.0,126.0,100003.7211054476,0.1
166.0,588.0,201.0,130.0,100015.92668333196,0.1
146.0,571.0,202.0,127.0,99990.15051092514,0.1
148.0,535.0,188.0,117.0,100016.9639385386,0.1
154.0,610.0,220.0,140.0,100000.9782983054,0.1
153.0,583.0,205.0,144.0,100011.05335285154,0.1
154.0,585.0,205.0,126.0,100002.92173652817,0.1
151.0,555.0,198.0,127.0,100004.8125579224,0.1
150.0,560.0,199.0,125.0,100017.98162549111,0.1
160.0,580.0,203.0,127.0,100001.87479910802,0.1
153.0,575.0,204.0,126.0,99998.5116359191,0.1
156.0,582.0,201.0,135.0,100001.8842557686,0.1
152.0,588.0,210.0,133.0,100010.95687518502,0.1
141.0,559.0,199.0,127.0,99997.85970466844,0.1
150.0,575.0,200.0,125.0,99990.77222363291,0.1
146.0,547.0,192.0,125.0,99997.7467867964,0.1
143.0,557.0,197.0,130.0,100005.74357645704,0.1
154.0,574.0,202.0,129.0,99999.86356407992,0.1
153.0,574.0,197.0,126.0,100004.14233865868,0.1
150.0,565.0,194.0,133.0,99992.47285030955,0.1
146.0,565.0,202.0,142.0,100013.60376795154,0.1
162.0,612.0,215.0,142.0,100003.86374907056,0.1
150.0,536.0,192.0,125.0,100003.88515481308,0.1
159.0,590.0,204.0,134.0,100000.30521965824,0.1
158.0,585.0,207.0,130.0,100006.1371850654,0.1
159.0,580.0,201.0,131.0,99999.17747104717,0.1
150.0,592.0,207.0,139.0,99998.5578037311,0.1
152.0,575.0,200.0,126.0,100007.9237768581,0.1
162.0,595.0,200.0,130.0,99996.97728164488,0.1
150.0,568.0,199.0,128.0,99999.43658905612,0.1
161.0,575.0,195.0,124.0,99986.1394024512,0.1
157.0,585.0,205.0,128.0,99997.6249961753,0.1
166.0,585.0,195.0,128.0,99987.55860189036,0.1
160.0,573.0,190.0,135.0,99990.61396443196,0.1
153.0,560.0,193.0,131.0,99993.30359394748,0.1
158.0,571.0,196.0,119.0,100019.05035587824,0.1
162.0,592.0,202.0,133.0,100011.10404229908,0.1
154.0,557.0,191.0,121.0,100003.24049385908,0.1
160.0,565.0,190.0,126.0,100003.05028783856,0.1
154.0,587.0,207.0,144.0,100011.86397762648,0.1
154.0,592.0,201.0,122.0,99979.2433607053,0.1
152.0,569.0,196.0,133.0,99987.60651963128,0.1
155.0,577.0,198.0,135.0,99999.41147255096,0.1
152.0,600.0,213.0,132.0,99992.26183998377,0.1
156.0,568.0,194.0,132.0,99987.01816774184,0.1
151.0,567.0,199.0,135.0,99995.78287657966,0.1
150.0,560.0,197.0,134.0,100006.22981126132,0.1
154.0,563.0,195.0,130.0,100009.51773213725,0.1
153.0,573.0,199.0,125.0,99999.30157352178,0.1
158.0,550.0,180.0,129.0,100002.900292583,0.1
151.0,568.0,198.0,134.0,100006.1455369462,0.1
149.0,550.0,196.0,129.0,99974.13090033951,0.1
151.0,567.0,198.0,127.0,100006.4046439325,0.1
163.0,580.0,195.0,124.0,99979.23308717876,0.1
152.0,563.0,198.0,128.0,100003.20535590465,0.1
165.0,570.0,190.0,122.0,100005.41948175828,0.1
159.0,592.0,203.0,130.0,100005.97945640674,0.1
149.0,545.0,186.0,124.0,99994.15331612146,0.1
154.0,576.0,200.0,127.0,100005.92992910344,0.1
155.0,583.0,208.0,136.0,100005.85492746136,0.1
150.0,557.0,193.0,127.0,100009.63700696852,0.1
156.0,573.0,196.0,139.0,99984.3696296514,0.1
155.0,600.0,214.0,135.0,99991.68851811253,0.1
152.0,572.0,205.0,127.0,100003.33293068556,0.1
150.0,558.0,192.0,135.0,99997.83187304508,0.1
151.0,565.0,200.0,126.0,100006.88390783955,0.1
161.0,602.0,209.0,140.0,100004.7135596722,0.1
161.0,590.0,207.0,146.0,100002.07295206426,0.1
149.0,572.0,207.0,134.0,100004.45453047134,0.1
155.0,589.0,207.0,132.0,100001.77654163436,0.1
158.0,573.0,195.0,132.0,99991.23749157896,0.1
157.0,560.0,193.0,126.0,100005.30069685057,0.1
165.0,585.0,200.0,130.0,99993.61399326354,0.1
140.0,548.0,196.0,122.0,100015.50481975688,0.1
158.0,565.0,185.0,129.0,100010.66142559896,0.1
151.0,576.0,205.0,129.0,99993.10781031684,0.1
160.0,581.0,200.0,138.0,100001.5707628304,0.1
149.0,570.0,203.0,135.0,99985.72677015873,0.1
155.0,550.0,189.0,114.0,100000.93412677708,0.1
158.0,546.0,178.0,131.0,100015.54828526588,0.1
148.0,545.0,187.0,130.0,100001.86818130485,0.1
157.0,580.0,205.0,134.0,100009.42816425036,0.1
146.0,555.0,195.0,130.0,100012.24442640196,0.1
159.0,578.0,201.0,130.0,100001.37031263633,0.1
144.0,557.0,199.0,132.0,100011.17245918702,0.1
157.0,595.0,214.0,140.0,99997.8891135757,0.1
153.0,563.0,198.0,134.0,100002.2425926118,0.1
149.0,555.0,193.0,132.0,99984.81206343757,0.1
156.0,577.0,205.0,130.0,99992.63876210644,0.1
151.0,567.0,202.0,131.0,99996.42259173156,0.1
153.0,564.0,195.0,122.0,100005.48157899515,0.1
155.0,560.0,195.0,130.0,99988.84716390168,0.1
160.0,550.0,190.0,137.0,100001.56172589288,0.1
148.0,555.0,190.0,122.0,99984.00360905808,0.1
148.0,562.0,193.0,122.0,99996.01181970652,0.1
150.0,552.0,192.0,132.0,99993.00057108098,0.1
150.0,558.0,195.0,120.0,100015.90844343728,0.1
147.0,561.0,200.0,137.0,99992.3431910554,0.1
159.0,565.0,189.0,125.0,99998.41292078352,0.1
150.0,585.0,204.0,138.0,100008.91212823612,0.1
152.0,553.0,191.0,135.0,99992.79052547802,0.1
158.0,570.0,195.0,122.0,100004.27122805384,0.1
152.0,573.0,205.0,133.0,99998.80190962792,0.1
153.0,570.0,198.0,135.0,99990.7777340537,0.1
150.0,563.0,199.0,127.0,99992.26779491812,0.1
143.0,549.0,196.0,130.0,100007.50522478684,0.1
160.0,578.0,196.0,127.0,99993.96444832603,0.1
160.0,590.0,206.0,134.0,100007.535724655,0.1
155.0,560.0,191.0,125.0,100000.26708925236,0.1
144.0,548.0,195.0,125.0,99991.44946393462,0.1
153.0,569.0,195.0,131.0,99999.25051479724,0.1
159.0,596.0,206.0,129.0,100021.14536800228,0.1
152.0,574.0,201.0,132.0,100000.6334523252,0.1
153.0,572.0,199.0,127.0,99992.12453455104,0.1
148.0,560.0,196.0,135.0,100003.2777988551,0.1
163.0,588.0,196.0,128.0,99996.11755438568,0.1
154.0,567.0,199.0,124.0,99986.04871123722,0.1
155.0,587.0,210.0,133.0,100003.70054785754,0.1
156.0,562.0,190.0,132.0,99990.02564447864,0.1
159.0,580.0,202.0,137.0,100012.36734611732,0.1
158.0,573.0,190.0,134.0,100011.16299142705,0.1
157.0,593.0,208.0,132.0,100006.75240403124,0.1
157.0,569.0,197.0,136.0,100000.22451964224,0.1
171.0,633.0,222.0,140.0,99991.28962530472,0.1
153.0,578.0,200.0,136.0,100002.8743356761,0.1
155.0,573.0,197.0,131.0,99992.37815172038,0.1
150.0,565.0,199.0,132.0,100010.7072559214,0.1
156.0,571.0,198.0,113.0,99986.23348430634,0.1
150.0,557.0,195.0,129.0,100014.51719773104,0.1
145.0,575.0,203.0,128.0,99998.91990131306,0.1
157.0,559.0,187.0,136.0,99993.07825095172,0.1
158.0,609.0,214.0,131.0,99988.53424744624,0.1
154.0,585.0,208.0,131.0,100005.67930596574,0.1
156.0,594.0,208.0,139.0,100004.23871352091,0.1
148.0,564.0,198.0,134.0,100007.39115434968,0.1
151.0,565.0,196.0,125.0,99998.92007365605,0.1
151.0,565.0,199.0,144.0,99994.15717993554,0.1
153.0,567.0,198.0,130.0,100001.03164653896,0.1
153.0,585.0,204.0,133.0,99987.83175066888,0.1
155.0,580.0,200.0,123.0,99998.31096857732,0.1
155.0,579.0,203.0,133.0,99991.6088410174,0.1
155.0,580.0,206.0,130.0,100012.79856596683,0.1
148.0,567.0,203.0,132.0,100004.64322117234,0.1
153.0,558.0,190.0,129.0,99995.95231404774,0.1
149.0,558.0,191.0,123.0,99994.81546856908,0.1
162.0,584.0,204.0,130.0,100010.53783306462,0.1
152.0,563.0,198.0,131.0,99993.64856813283,0.1
150.0,558.0,191.0,120.0,99998.60688891548,0.1
153.0,555.0,190.0,116.0,100005.64171902092,0.1
158.0,551.0,184.0,127.0,99992.32090930783,0.1
170.0,595.0,199.0,135.0,100012.63359054184,0.1
150.0,553.0,194.0,135.0,100002.5846788038,0.1
151.0,554.0,193.0,130.0,100015.80017596074,0.1
162.0,580.0,196.0,129.0,100000.0678398748,0.1
148.0,557.0,196.0,134.0,100027.87361447953,0.1
154.0,578.0,203.0,121.0,100004.06132597098,0.1
155.0,578.0,201.0,135.0,100001.87248063796,0.1
150.0,565.0,196.0,130.0,99986.69970430096,0.1
151.0,563.0,196.0,122.0,100002.60543473646,0.1
160.0,584.0,198.0,131.0,99986.14460885242,0.1
158.0,597.0,204.0,135.0,99997.11579383898,0.1
155.0,577.0,199.0,130.0,99996.70640034344,0.1
154.0,581.0,206.0,133.0,100008.93680486915,0.1
160.0,580.0,206.0,131.0,99996.9092712729,0.1
160.0,562.0,189.0,139.0,99997.19904513664,0.1
150.0,563.0,195.0,133.0,99992.13164087276,0.1
167.0,584.0,197.0,128.0,99996.33062308496,0.1
163.0,596.0,204.0,137.0,99994.41227261756,0.1
160.0,557.0,194.0,129.0,100018.13974594718,0.1
150.0,562.0,194.0,129.0,99991.42785270848,0.1
157.0,578.0,200.0,133.0,99988.49579903876,0.1
155.0,563.0,190.0,132.0,99993.76421741152,0.1
150.0,580.0,204.0,122.0,100010.88110528416,0.1
148.0,565.0,203.0,132.0,99980.60236189766,0.1
156.0,585.0,206.0,120.0,100013.92366519342,0.1
158.0,563.0,194.0,128.0,99990.69686401892,0.1
152.0,573.0,201.0,120.0,99990.06018879078,0.1
146.0,547.0,195.0,131.0,99986.7029217822,0.1
146.0,558.0,196.0,130.0,100004.47175270764,0.1
148.0,581.0,209.0,134.0,99993.03872153757,0.1
154.0,577.0,198.0,132.0,100001.5831902377,0.1
153.0,593.0,209.0,141.0,100000.12704772066,0.1
153.0,558.0,200.0,126.0,99975.84112258047,0.1
161.0,589.0,200.0,133.0,99999.0889901134,0.1
158.0,576.0,204.0,136.0,100003.79855283412,0.1
150.0,580.0,204.0,136.0,99987.12451722613,0.1
147.0,561.0,197.0,128.0,99986.56941314175,0.1
153.0,565.0,194.0,135.0,99999.06638918049,0.1
163.0,575.0,193.0,132.0,100015.59345599188,0.1
151.0,556.0,194.0,126.0,100014.30589699332,0.1
158.0,578.0,195.0,128.0,100017.10529751936,0.1
159.0,576.0,190.0,130.0,99991.27676832383,0.1
160.0,599.0,208.0,140.0,100005.54015173877,0.1
151.0,557.0,196.0,128.0,99994.60801108304,0.1
147.0,573.0,203.0,131.0,100006.91636014708,0.1
153.0,569.0,200.0,128.0,99999.076627269,0.1
156.0,561.0,192.0,133.0,99981.45939737772,0.1
155.0,569.0,197.0,136.0,100005.68733547552,0.1
159.0,576.0,196.0,130.0,99979.22139954333,0.1
137.0,532.0,191.0,129.0,100023.47615911956,0.1
160.0,572.0,193.0,129.0,100027.06124922133,0.1
153.0,570.0,198.0,136.0,99993.48638466484,0.1
166.0,575.0,194.0,133.0,99999.50290576844,0.1
150.0,572.0,195.0,127.0,100000.7978950882,0.1
157.0,566.0,195.0,136.0,100003.67922688652,0.1
153.0,561.0,197.0,130.0,100005.91734185348,0.1
150.0,570.0,201.0,127.0,99983.463301106,0.1
163.0,612.0,213.0,128.0,99989.6955401921,0.1
150.0,573.0,205.0,124.0,100008.40861059033,0.1
153.0,566.0,196.0,125.0,100004.50025859047,0.1
146.0,575.0,208.0,140.0,99993.40160627395,0.1
156.0,584.0,205.0,136.0,99986.760773916,0.1
162.0,603.0,214.0,133.0,100003.63846936823,0.1
151.0,560.0,196.0,132.0,99995.8091489633,0.1
163.0,620.0,220.0,147.0,100009.84351723157,0.1
152.0,560.0,195.0,128.0,100010.65590620562,0.1
161.0,595.0,206.0,131.0,100007.0165443217,0.1
156.0,589.0,211.0,129.0,100003.20101182887,0.1
153.0,569.0,203.0,132.0,100002.8887840608,0.1
153.0,558.0,192.0,131.0,100008.82597762546,0.1
152.0,564.0,194.0,123.0,99992.7003479461,0.1
158.0,582.0,200.0,127.0,99984.08783617787,0.1
165.0,585.0,199.0,130.0,100005.95189264124,0.1
148.0,559.0,193.0,132.0,100002.73333791526,0.1
148.0,575.0,207.0,133.0,100002.9811228237,0.1
160.0,557.0,191.0,123.0,99998.67363429628,0.1
150.0,578.0,204.0,132.0,99977.4892345131,0.1
150.0,564.0,204.0,118.0,100028.9359255183,0.1
157.0,575.0,198.0,135.0,100027.42155211682,0.1
155.0,565.0,196.0,139.0,99994.89782037384,0.1
159.0,595.0,208.0,139.0,100008.33351155308,0.1
147.0,556.0,195.0,125.0,100000.88922126556,0.1
151.0,557.0,192.0,123.0,100002.53388613192,0.1
153.0,578.0,203.0,133.0,100003.4329240609,0.1
155.0,572.0,200.0,136.0,100010.73502839796,0.1
149.0,593.0,210.0,139.0,99993.30950521864,0.1
153.0,565.0,196.0,128.0,100007.15353657206,0.1
153.0,553.0,189.0,130.0,100007.07661668418,0.1
153.0,560.0,193.0,132.0,99974.51283279796,0.1
155.0,580.0,199.0,133.0,100014.6834047162,0.1
147.0,550.0,195.0,133.0,100006.57419413733,0.1
155.0,579.0,200.0,132.0,99994.17782735686,0.1
150.0,573.0,201.0,127.0,100000.47880106884,0.1
160.0,571.0,192.0,137.0,100005.12467821148,0.1
148.0,545.0,188.0,126.0,99997.15680791598,0.1
153.0,562.0,196.0,123.0,100005.25410236708,0.1
155.0,594.0,209.0,137.0,99979.49123874473,0.1
155.0,569.0,201.0,124.0,100002.1190857668,0.1
152.0,540.0,182.0,126.0,100011.10507879707,0.1
158.0,583.0,205.0,134.0,100007.5135433519,0.1
154.0,568.0,199.0,133.0,100002.1786714914,0.1
155.0,575.0,203.0,134.0,99992.1948296496,0.1
152.0,590.0,212.0,130.0,100000.70357907534,0.1
152.0,545.0,185.0,130.0,99988.13697153954,0.1
160.0,579.0,202.0,127.0,100001.20607091364,0.1
154.0,592.0,209.0,135.0,99998.2558538866,0.1
151.0,558.0,196.0,137.0,100004.9944186414,0.1
152.0,554.0,193.0,127.0,100013.88842499978,0.1
155.0,560.0,190.0,123.0,100008.5054199911,0.1
157.0,568.0,196.0,137.0,99991.68464116073,0.1
160.0,587.0,201.0,136.0,99990.32501987356,0.1
153.0,597.0,210.0,147.0,99991.34271502196,0.1
156.0,561.0,191.0,136.0,99991.2955045326,0.1
151.0,577.0,202.0,133.0,99989.6146581815,0.1
156.0,567.0,195.0,133.0,100019.91515249966,0.1
152.0,581.0,205.0,137.0,100012.99629182872,0.1
150.0,558.0,193.0,127.0,99994.0792739156,0.1
150.0,543.0,191.0,126.0,100000.49659369935,0.1
151.0,573.0,200.0,137.0,100024.78005442784,0.1
158.0,580.0,199.0,125.0,99982.21305272216,0.1
154.0,579.0,202.0,132.0,100003.95753126012,0.1
147.0,552.0,190.0,128.0,100020.03271757474,0.1
152.0,562.0,198.0,133.0,100001.4882323293,0.1
160.0,595.0,204.0,133.0,99994.4865833233,0.1
161.0,580.0,195.0,132.0,100012.69867927876,0.1
149.0,577.0,198.0,128.0,100022.60747651958,0.1
144.0,569.0,199.0,131.0,99998.17084221895,0.1
159.0,573.0,198.0,124.0,100011.9345552803,0.1
156.0,563.0,195.0,130.0,99990.406683224,0.1
161.0,563.0,187.0,122.0,100002.6396656463,0.1
153.0,583.0,203.0,131.0,100006.39033564828,0.1
143.0,556.0,196.0,132.0,99995.48348751382,0.1
150.0,597.0,209.0,141.0,99994.70269409678,0.1
156.0,590.0,201.0,135.0,100006.32917483736,0.1
157.0,564.0,197.0,133.0,100008.74996057362,0.1
159.0,580.0,201.0,140.0,99989.5063086783,0.1
142.0,562.0,202.0,127.0,99993.92648194009,0.1
146.0,559.0,196.0,125.0,100004.18137791497,0.1
157.0,561.0,195.0,125.0,99984.58220294544,0.1
163.0,588.0,202.0,138.0,99989.74805656236,0.1
157.0,592.0,208.0,133.0,100003.2597488787,0.1
154.0,578.0,208.0,135.0,100008.05144274305,0.1
160.0,577.0,198.0,133.0,100002.7373892724,0.1
152.0,581.0,205.0,127.0,99999.24059938778,0.1
148.0,568.0,199.0,126.0,100016.82478116151,0.1
149.0,554.0,196.0,124.0,100002.0218717073,0.1
155.0,591.0,207.0,141.0,99994.7203807723,0.1
156.0,568.0,203.0,131.0,99979.28735650648,0.1
151.0,571.0,199.0,127.0,100005.26165268372,0.1
151.0,595.0,211.0,130.0,99995.49716875148,0.1
153.0,580.0,203.0,135.0,99996.51246455974,0.1
154.0,570.0,200.0,130.0,99998.94381283772,0.1
166.0,598.0,203.0,142.0,99991.38265227736,0.1
152.0,583.0,205.0,129.0,100004.73135669008,0.1
152.0,554.0,192.0,136.0,99998.61118634562,0.1
157.0,579.0,202.0,142.0,100026.52139679444,0.1
159.0,586.0,204.0,138.0,99993.43752997032,0.1
146.0,555.0,196.0,130.0,100002.79561959948,0.1
153.0,590.0,204.0,129.0,99993.92284896655,0.1
157.0,573.0,198.0,137.0,100007.29813611518,0.1
159.0,557.0,194.0,126.0,99991.12812450412,0.1
156.0,551.0,188.0,127.0,100000.77327247018,0.1
155.0,563.0,191.0,128.0,100000.73416325892,0.1
152.0,573.0,200.0,131.0,100004.16026163477,0.1
154.0,571.0,193.0,130.0,99981.20799964789,0.1
159.0,573.0,196.0,131.0,100005.75458845578,0.1
151.0,578.0,203.0,137.0,100001.02062414362,0.1
152.0,575.0,205.0,125.0,100011.84303716553,0.1
157.0,582.0,198.0,139.0,99992.05156953326,0.1
148.0,557.0,192.0,127.0,99998.74096949048,0.1
165.0,605.0,214.0,135.0,99990.39653599718,0.1
153.0,572.0,197.0,139.0,99991.56086734252,0.1
152.0,583.0,203.0,122.0,100006.28341715604,0.1
145.0,543.0,188.0,125.0,100005.3721448786,0.1
158.0,555.0,190.0,125.0,99998.59629005128,0.1
149.0,571.0,200.0,138.0,100001.4164167283,0.1
149.0,579.0,203.0,141.0,100003.11968612696,0.1
155.0,570.0,195.0,130.0,100007.69085180994,0.1
148.0,576.0,202.0,125.0,100005.84285767964,0.1
153.0,591.0,213.0,137.0,100017.88592651927,0.1
158.0,564.0,193.0,128.0,99999.7536895675,0.1
151.0,576.0,203.0,140.0,100014.90289798572,0.1
150.0,579.0,202.0,126.0,99996.78922852148,0.1
145.0,558.0,197.0,128.0,100005.60806026384,0.1
158.0,577.0,199.0,131.0,100002.70785683003,0.1
152.0,583.0,204.0,138.0,100007.6666871144,0.1
156.0,587.0,202.0,135.0,100000.33348412324,0.1
151.0,577.0,201.0,137.0,100017.60572319831,0.1
157.0,579.0,200.0,122.0,99979.66414287244,0.1
152.0,588.0,207.0,133.0,100008.60236139584,0.1
154.0,588.0,209.0,133.0,100006.98168434492,0.1
145.0,565.0,195.0,129.0,100007.6821324472,0.1
150.0,585.0,211.0,133.0,100017.5179588354,0.1
156.0,565.0,194.0,133.0,100013.26070088608,0.1
160.0,577.0,197.0,132.0,99985.95099980917,0.1
158.0,588.0,211.0,145.0,100011.25136369569,0.1
146.0,558.0,195.0,128.0,99995.58930741264,0.1
163.0,588.0,199.0,135.0,100002.20224177492,0.1
159.0,547.0,180.0,130.0,100004.48111101962,0.1
161.0,575.0,197.0,129.0,99991.54909444266,0.1
143.0,551.0,195.0,132.0,99986.29570110411,0.1
156.0,583.0,204.0,133.0,100001.55500372338,0.1
154.0,580.0,202.0,128.0,100001.44509897004,0.1
157.0,569.0,196.0,137.0,99994.24039039217,0.1
154.0,581.0,203.0,140.0,99990.87199699235,0.1
160.0,589.0,201.0,136.0,100000.05986878106,0.1
161.0,569.0,195.0,128.0,99996.99660354533,0.1
149.0,540.0,186.0,125.0,99999.42988107748,0.1
163.0,598.0,204.0,128.0,100018.48032254873,0.1
160.0,575.0,197.0,125.0,100005.833765328,0.1
150.0,551.0,193.0,125.0,100013.38185433792,0.1
160.0,566.0,193.0,138.0,99993.78362508371,0.1
158.0,577.0,199.0,136.0,100016.0465873065,0.1
153.0,563.0,195.0,122.0,99999.78528890376,0.1
166.0,596.0,204.0,129.0,100001.32880113945,0.1
151.0,580.0,205.0,122.0,100000.61526905293,0.1
141.0,541.0,188.0,117.0,100003.6731677004,0.1
163.0,574.0,198.0,138.0,99984.52366772814,0.1
148.0,555.0,195.0,134.0,100000.01386301196,0.1
151.0,550.0,186.0,138.0,100006.8104287306,0.1
152.0,577.0,205.0,137.0,100014.2840171223,0.1
