ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,housebroken,likes_people,likes_children,get_along_males,get_along_females,get_along_cats,keep_in
107,Lédi,10.75,female,Unknown Mix,5/3/10,5/3/10,9/10/10,saddle back,short,medium,yes,yes,nan,nan,yes,yes,nan,both flat and garden
975,Lili,16.17,female,Unknown Mix,5/5/08,5/5/08,9/22/10,red,short,large,yes,nan,nan,nan,nan,nan,nan,nan
109,Inez,9.92,female,Unknown Mix,5/3/10,5/3/10,9/10/10,spotty,short,medium,yes,yes,nan,nan,nan,nan,nan,both flat and garden
120,Bizsu,14.25,female,Rottweiler Mix,5/3/10,5/3/10,9/28/10,black and brown,short,medium,no,yes,yes,nan,nan,yes,yes,garden
108,Lédi,10.75,female,Unknown Mix,5/3/10,5/3/10,9/10/10,saddle back,short,medium,yes,yes,nan,nan,yes,yes,nan,both flat and garden
102,Hurka,11.33,male,Unknown Mix,4/3/09,4/3/09,9/9/10,apricot,short,small,no,yes,nan,yes,yes,yes,nan,both flat and garden
103,Felhõ,11.33,male,Unknown Mix,4/3/09,4/3/09,9/9/10,white,short,large,yes,nan,nan,nan,nan,nan,nan,garden
114,Cékla,11.25,female,Unknown Mix,5/3/10,5/3/10,9/27/10,black,short,medium,yes,nan,yes,nan,nan,nan,nan,both flat and garden
117,Arany,9.75,female,Unknown Mix,5/3/10,5/3/10,9/27/10,black and tan,short,medium,yes,nan,yes,yes,yes,yes,nan,garden
115,Gerinc,10.33,male,German Shepherd Dog,5/3/10,5/3/10,9/27/10,saddle back,short,medium,no,nan,yes,yes,yes,yes,nan,garden
112,Zsarnok,11.67,male,Unknown Mix,3/4/09,3/4/09,9/22/10,brown,short,medium,yes,nan,nan,nan,yes,yes,nan,both flat and garden
110,Labanc,12.92,male,Unknown Mix,6/3/08,6/3/08,9/10/10,brown,short,large,no,yes,nan,nan,yes,yes,nan,both flat and garden
111,Felhõ,11.33,male,Unknown Mix,2/3/10,2/3/10,9/15/10,white,wirehaired,large,yes,nan,nan,nan,nan,nan,nan,nan
118,Csocsi,9.67,female,Unknown Mix,5/3/10,5/3/10,9/27/10,gray and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden
119,Csocsi,9.67,female,Unknown Mix,5/3/10,5/3/10,9/27/10,gray and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden
113,Rasztás,10.25,male,Komondor,5/3/10,5/3/10,9/27/10,white,long,large,no,nan,yes,yes,yes,yes,nan,garden
45,Bobby,10.92,male,Rottweiler Mix,8/31/10,8/31/10,9/14/10,brown,short,large,yes,no,yes,yes,yes,yes,nan,garden
105,Bors,10.0,female,Unknown Mix,2/2/10,2/2/10,9/9/10,brown and white,short,medium,yes,yes,nan,nan,yes,yes,yes,both flat and garden
116,Arany,9.75,female,Unknown Mix,5/3/10,5/3/10,9/27/10,black and tan,short,medium,yes,nan,yes,yes,yes,yes,nan,garden
112,Felhõ,11.33,male,Unknown Mix,2/3/10,2/3/10,9/15/10,white,wirehaired,large,yes,nan,nan,nan,nan,nan,nan,nan
98,Brumi,9.75,male,Unknown Mix,5/3/10,5/3/10,8/28/10,black,short,medium,no,nan,nan,nan,nan,nan,nan,both flat and garden
100,Inez,9.92,female,Unknown Mix,5/3/10,5/3/10,8/28/10,spotty,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
86,Pánki,12.25,female,Unknown Mix,5/3/10,5/3/10,8/27/10,black and brown,wirehaired,small,yes,nan,nan,nan,nan,nan,nan,both flat and garden
85,Hurka,11.33,male,Dachshund Mix,5/3/10,5/3/10,8/27/10,black and tan,short,small,no,nan,nan,nan,nan,nan,nan,both flat and garden
97,Brumi,9.83,male,Unknown Mix,5/3/10,5/3/10,8/27/10,black,wirehaired,medium,no,nan,nan,nan,nan,nan,nan,nan
95,Floky,11.33,male,Unknown Mix,5/3/10,5/3/10,8/27/10,gray and white,short,medium,no,nan,nan,nan,nan,nan,nan,both flat and garden
92,Felhõ,11.33,male,Unknown Mix,5/3/10,5/3/10,8/27/10,white,short,large,yes,nan,nan,nan,nan,nan,nan,garden
638,Dodzso,10.83,male,Unknown Mix,7/15/10,7/15/10,8/25/10,yellow-brown,medium,large,nan,nan,nan,nan,nan,nan,nan,nan
94,Bors,10.0,female,Unknown Mix,2/3/10,2/3/10,8/27/10,saddle back,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
83,Hurka,11.33,male,Dachshund Mix,5/3/10,5/3/10,8/27/10,black and tan,short,small,no,nan,nan,nan,nan,nan,nan,both flat and garden
90,Manó,11.33,female,Unknown Mix,5/3/10,5/3/10,8/27/10,black and brown,wirehaired,small,yes,nan,nan,nan,nan,nan,nan,both flat and garden
89,Bocskor,10.58,female,Unknown Mix,5/3/10,5/3/10,8/27/10,black,long,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
1515,Odin,10.92,male,Labrador Retriever Mix,2/10/10,2/10/10,8/23/10,black,short,large,yes,nan,yes,yes,yes,yes,nan,both flat and garden
84,Hurka,11.33,male,Dachshund Mix,5/3/10,5/3/10,8/27/10,black and tan,short,small,no,nan,nan,nan,nan,nan,nan,both flat and garden
101,Manó,11.33,female,Unknown Mix,4/3/09,4/3/09,9/9/10,brown,short,small,yes,yes,yes,yes,yes,yes,nan,both flat and garden
96,Lédi,10.75,female,Unknown Mix,5/3/10,5/3/10,8/27/10,black and tan,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
87,Pánki,12.25,female,Unknown Mix,5/3/10,5/3/10,8/27/10,black and brown,wirehaired,small,yes,nan,nan,nan,nan,nan,nan,both flat and garden
91,Manó,11.33,female,Unknown Mix,5/3/10,5/3/10,8/27/10,black and brown,wirehaired,small,yes,nan,nan,nan,nan,nan,nan,both flat and garden
117,Pipa,10.75,male,Dachshund Mix,8/30/10,9/10/10,9/9/10,tricolor,short,small,nan,yes,yes,yes,yes,yes,yes,both flat and garden
34,Egres,17.25,male,Unknown Mix,8/25/10,8/25/10,9/4/10,white,medium,medium,no,nan,yes,nan,nan,nan,nan,both flat and garden
74,Szutyi,11.33,female,Unknown Mix,4/3/09,4/3/09,8/11/10,black,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
77,Fickó,11.92,male,Unknown Mix,5/5/09,5/5/09,8/12/10,brown,wirehaired,medium,yes,nan,yes,yes,yes,yes,nan,both flat and garden
76,Kira,10.92,female,Unknown Mix,2/3/10,2/3/10,8/11/10,black and tan,short,medium,yes,yes,yes,nan,yes,yes,nan,both flat and garden
70,Kleó,11.92,female,Unknown Mix,5/1/10,5/1/10,8/12/10,black,medium,large,no,nan,yes,nan,yes,yes,nan,both flat and garden
78,Sanci,11.25,male,Unknown Mix,9/3/09,9/3/09,8/11/10,black and tan,short,medium,no,yes,yes,nan,yes,yes,nan,both flat and garden
80,Foltoska,11.92,male,Unknown Mix,5/5/10,5/5/10,8/12/10,spotty,short,medium,yes,nan,yes,nan,nan,nan,nan,both flat and garden
71,Kicsi,11.92,female,Unknown Mix,4/3/09,4/3/09,8/10/10,apricot,long,small,yes,nan,nan,nan,nan,nan,nan,both flat and garden
29,Ödön,16.25,male,Dachshund Mix,8/1/10,8/1/10,8/18/10,yellow-brown,short,small,nan,nan,yes,nan,nan,nan,nan,flat
68,Lili,10.92,female,Labrador Retriever Mix,6/28/10,6/28/10,8/12/10,white,short,large,no,nan,yes,nan,yes,yes,nan,both flat and garden
79,Néró,15.92,male,Puli Mix,3/4/09,3/4/09,8/12/10,black,long,large,no,nan,yes,yes,nan,nan,nan,garden
27,Matyi,11.25,male,Jagd Terrier Mix,8/1/10,8/17/10,8/18/10,saddle back,short,medium,nan,nan,yes,yes,no,yes,no,both flat and garden
69,Limbo,12.92,female,Unknown Mix,7/3/10,7/3/10,8/12/10,spotty,wirehaired,medium,no,nan,yes,nan,yes,yes,nan,both flat and garden
73,Frici,11.92,male,Hound Mix,2/3/10,2/3/10,8/11/10,black and brown,short,medium,yes,nan,nan,nan,nan,nan,nan,nan
25,Rexi,17.25,male,German Shepherd Dog Mix,8/1/10,8/17/10,8/18/10,black and tan,short,medium,nan,nan,yes,no,no,yes,no,garden
64,Manó,10.33,female,Unknown Mix,7/7/10,8/14/10,8/14/10,brown,short,medium,yes,yes,yes,yes,yes,yes,no,garden
79,Fleki,10.08,female,Unknown Mix,2/3/10,2/3/10,8/11/10,brown,short,medium,no,yes,yes,nan,nan,nan,nan,both flat and garden
72,Kocka,11.92,female,Unknown Mix,2/3/10,2/3/10,8/11/10,apricot,wirehaired,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
80,Juli,10.92,female,Unknown Mix,2/3/10,2/3/10,8/11/10,black and brown,long,medium,yes,yes,yes,nan,nan,nan,nan,both flat and garden
630,Banán,9.58,male,Unknown Mix,7/25/10,7/25/10,8/13/10,brown,short,small,nan,nan,nan,nan,nan,nan,nan,nan
77,Picúr,12.75,female,Dachshund Mix,2/3/08,2/3/08,8/11/10,brown and white,short,small,yes,yes,nan,nan,yes,yes,nan,both flat and garden
63,Kifli,11.33,female,Unknown Mix,2/3/09,2/3/09,8/3/10,black and white,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
62,Pötyi,11.33,male,Unknown Mix,2/3/09,2/3/09,8/3/10,gray and black,wirehaired,medium,no,nan,nan,nan,nan,nan,nan,both flat and garden
962,Buksi,11.33,male,Unknown Mix,9/15/08,9/15/08,8/8/10,black,wirehaired,medium,yes,nan,yes,nan,yes,yes,yes,nan
56,Éber,11.92,female,Unknown Mix,2/3/08,2/3/08,8/3/10,apricot,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
49,Pletyka,18.33,female,German Shepherd Dog Mix,3/4/02,3/4/02,8/3/10,black and tan,short,large,yes,nan,nan,nan,yes,yes,nan,both flat and garden
54,Fibi,9.92,male,German Shepherd Dog Mix,2/3/10,2/3/10,8/3/10,black and brown,medium,medium,nan,nan,nan,nan,nan,nan,nan,both flat and garden
55,Ánizs,14.33,female,Unknown Mix,2/3/07,2/3/07,8/3/10,black,medium,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
44,Fityisz,10.33,male,Unknown Mix,2/3/10,2/3/10,8/3/10,brown,short,medium,nan,nan,yes,nan,nan,nan,nan,garden
59,Zsömi,11.75,female,Unknown Mix,6/3/08,6/3/08,8/3/10,golden,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
57,Csabi,18.33,male,Unknown Mix,3/4/02,3/4/02,8/3/10,apricot,short,large,yes,nan,nan,nan,nan,nan,nan,both flat and garden
60,Joda,11.67,female,Unknown Mix,6/3/08,6/3/08,8/3/10,black,short,large,yes,nan,nan,nan,nan,nan,nan,both flat and garden
43,Centi,10.33,female,Unknown Mix,2/3/10,2/3/10,8/3/10,black and white,short,medium,yes,yes,yes,nan,nan,nan,nan,garden
42,Sári,10.33,female,Unknown Mix,2/3/10,2/3/10,8/3/10,striped,short,medium,yes,yes,yes,yes,yes,yes,nan,both flat and garden
40,Fodor,9.83,female,Unknown Mix,5/3/10,5/3/10,8/3/10,spotty,short,medium,no,yes,yes,yes,nan,nan,nan,both flat and garden
58,Manci,11.33,female,Unknown Mix,2/3/10,2/3/10,8/3/10,golden,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
48,Labanc,12.33,male,German Shepherd Dog Mix,2/3/08,2/3/08,8/3/10,black and tan,short,large,no,nan,yes,nan,yes,yes,nan,both flat and garden
47,Majrés,12.33,female,Unknown Mix,2/3/08,2/3/08,8/3/10,apricot,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
46,Vacak,13.33,male,Dachshund Mix,2/3/07,2/3/07,8/3/10,brown,short,medium,no,nan,nan,nan,nan,nan,nan,both flat and garden
65,Õzgida,17.33,female,Unknown Mix,2/3/07,2/3/07,8/3/10,brown,short,medium,yes,nan,nan,nan,nan,nan,nan,both flat and garden
64,Gömbike,16.33,male,German Pointer Mix,4/3/09,4/3/09,8/3/10,apricot,short,medium,no,nan,nan,nan,nan,nan,nan,both flat and garden
599,Piri,14.92,female,German Shepherd Dog Mix,5/15/10,5/15/10,6/6/10,black and white,wirehaired,medium,nan,nan,nan,nan,nan,nan,nan,nan
1127,Bobi,10.58,male,Unknown Mix,5/19/10,5/19/10,7/11/10,brown and white,short,medium,yes,nan,yes,yes,yes,yes,nan,garden
604,Pulika,16.58,male,Puli,6/5/10,6/5/10,6/15/10,black,medium,medium,nan,nan,nan,nan,nan,nan,nan,nan
19,Bendegúz,10.0,male,Unknown Mix,6/14/10,6/14/10,6/17/10,black,wirehaired,medium,no,nan,yes,yes,yes,yes,nan,both flat and garden
18,Meli,10.33,female,Unknown Mix,6/20/10,8/21/10,7/26/10,black,short,small,no,nan,yes,yes,yes,yes,nan,both flat and garden
7,Casper,10.25,male,Unknown Mix,6/12/10,7/20/10,7/20/10,spotty,medium,large,no,nan,yes,nan,nan,yes,nan,garden
122,Steffi,9.75,female,Dachshund Mix,7/3/10,7/3/10,7/3/10,black and brown,medium,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden
19,Mûvésznõ,11.33,female,Puli, Pumi Mix,6/20/10,8/21/10,7/26/10,black,medium,medium,no,nan,yes,yes,yes,yes,nan,garden
956,Tapi,15.5,male,Komondor,6/1/10,6/1/10,7/11/10,white,long,large,yes,nan,yes,yes,nan,nan,nan,nan
1125,Barni,10.58,male,Vizsla Mix,7/3/10,7/3/10,7/11/10,brown,medium,medium,nan,nan,yes,yes,yes,yes,nan,garden
620,Dolli,12.75,female,German Shepherd Dog Mix,9/1/09,9/1/09,7/8/10,black and tan,short,large,nan,nan,nan,nan,nan,nan,nan,nan
28,Dagi,14.33,male,Unknown Mix,10/20/09,8/21/10,7/26/10,black,medium,medium,no,nan,yes,yes,no,no,nan,garden
25,Sonja,11.33,female,Unknown Mix,10/20/09,8/21/10,7/26/10,striped,short,small,yes,nan,yes,yes,yes,yes,nan,both flat and garden
130,Szuzi,14.75,female,Rottweiler Mix,5/24/10,5/24/10,5/24/10,black and tan,short,medium,yes,nan,yes,nan,nan,nan,nan,nan
509,Nudli,16.5,male,Russian Laikas Mix,11/19/07,11/19/07,6/10/10,saddle back,medium,large,no,yes,yes,yes,no,yes,nan,both flat and garden
22,Botond,11.42,male,Unknown Mix,6/25/10,6/25/10,6/30/10,white,medium,large,no,nan,yes,nan,no,nan,nan,garden
20,Samu,10.42,male,Unknown Mix,6/14/10,6/14/10,6/17/10,wild boar,wirehaired,medium,no,nan,yes,nan,yes,yes,nan,both flat and garden
13,Nozzi,10.17,male,Scotch Collie Mix,6/20/10,8/21/10,7/26/10,saddle back,short,medium,yes,nan,yes,yes,yes,yes,nan,garden
23,Blacky,10.83,male,Unknown Mix,6/20/10,8/21/10,7/26/10,black,short,small,yes,nan,yes,yes,yes,yes,nan,both flat and garden
510,Nomád,16.92,male,German Shepherd Dog Mix,1/10/07,1/10/07,6/29/10,sable,medium,medium,no,yes,yes,yes,no,no,nan,both flat and garden
586,Öcsike,12.58,male,German Shepherd Dog Mix,4/25/10,4/25/10,4/26/10,sable,long,medium,nan,nan,nan,nan,nan,nan,nan,nan
53,Kolli,11.67,male,Collie Mix,3/20/10,3/20/10,4/5/10,tricolor,long,small,nan,nan,yes,nan,nan,nan,nan,nan
57,Dale,11.67,male,Bernese Mountain Dog Mix,2/20/10,2/20/10,4/5/10,black and brown,long,medium,nan,nan,yes,yes,yes,yes,nan,garden
25,Fleki,10.08,female,Unknown Mix,12/20/09,12/20/09,4/1/10,gray,short,medium,no,nan,yes,yes,yes,yes,yes,both flat and garden
1,Szatyor,13.5,male,Unknown Mix,7/27/09,7/27/09,5/17/10,brown,short,medium,no,nan,yes,nan,no,nan,nan,garden
35,Pajti,10.83,female,Unknown Mix,1/1/10,1/1/10,4/1/10,white,short,large,yes,nan,yes,no,nan,nan,nan,both flat and garden
34,Cápa,11.92,male,Unknown Mix,1/10/09,1/10/09,4/1/10,black and brown,wirehaired,medium,no,nan,yes,nan,nan,nan,nan,both flat and garden
27,Frici,11.92,male,Hound Mix,1/1/09,1/1/09,4/1/10,black and tan,short,medium,yes,nan,yes,nan,yes,yes,nan,garden
39,Õzgida,17.92,female,Unknown Mix,1/1/04,1/1/04,4/1/10,brown,short,medium,yes,nan,yes,nan,nan,nan,nan,both flat and garden
4,Balu,17.58,male,Unknown Mix,11/12/08,11/12/08,5/17/10,wild boar,wirehaired,large,no,nan,yes,nan,no,yes,nan,both flat and garden
33,Kicsi,11.92,female,Unknown Mix,1/1/09,1/1/09,4/1/10,brown,medium,medium,yes,nan,yes,nan,nan,nan,nan,both flat and garden
591,Borzas,10.75,male,Puli Mix,5/2/10,5/2/10,5/23/10,gray,long,medium,nan,nan,nan,nan,nan,nan,nan,nan
80,Peti,10.92,male,Hound Mix,12/10/09,5/22/10,5/21/10,brown,short,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
26,Picúr,11.92,female,Dachshund Mix,1/1/09,1/1/09,4/1/10,black,short,small,yes,nan,yes,nan,yes,yes,nan,both flat and garden
10,Rokkó,11.5,male,Unknown Mix,2/25/10,2/25/10,5/17/10,wild boar,medium,medium,no,nan,yes,no,no,no,no,garden
54,Marcipán,10.67,male,Unknown Mix,3/31/10,3/31/10,4/5/10,saddle back,long,large,nan,nan,nan,nan,nan,nan,nan,garden
30,Kocka,11.92,female,Unknown Mix,1/1/09,1/1/09,4/1/10,spotty,short,medium,yes,nan,yes,nan,yes,yes,nan,both flat and garden
55,Kicsikék,9.83,male,German Shepherd Dog Mix,3/15/10,3/15/10,4/5/10,apricot,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
9,Schwarzi,17.58,male,Unknown Mix,7/16/09,7/16/09,5/17/10,black and tan,short,medium,no,nan,no,nan,no,yes,nan,garden
28,Kira,10.92,female,Unknown Mix,11/1/09,11/1/09,4/1/10,striped,short,large,yes,nan,yes,nan,yes,yes,nan,both flat and garden
15,Gömbi,16.92,male,German Pointer,1/1/09,1/1/09,3/27/10,dotted,short,medium,no,nan,yes,nan,nan,nan,nan,both flat and garden
37,Totó,17.92,male,Mudi Mix,1/1/10,1/1/10,3/27/10,black,medium,medium,no,nan,nan,nan,nan,nan,nan,nan
40,Dorka,11.17,female,Unknown Mix,10/1/09,10/1/09,3/27/10,black,short,medium,no,nan,yes,nan,nan,nan,nan,both flat and garden
21,Bundás,13.92,male,Rottweiler Mix,1/1/07,1/1/07,3/25/10,black and brown,medium,large,no,nan,yes,nan,nan,yes,nan,both flat and garden
9,Cipõke,11.75,female,Mudi Mix,3/1/09,3/1/09,3/25/10,gray,short,medium,no,nan,yes,nan,yes,nan,nan,both flat and garden
52,Szuzi,11.33,female,German Shepherd Dog Mix,11/10/09,11/10/09,3/31/10,apricot,short,medium,nan,nan,yes,yes,yes,yes,nan,garden
46,Maca,17.92,female,Dachshund Mix,1/1/09,1/1/09,3/27/10,spotty,short,small,no,nan,yes,nan,nan,nan,nan,both flat and garden
23,Joda,11.67,female,Unknown Mix,1/1/10,1/1/10,4/1/10,striped,short,medium,yes,nan,yes,nan,nan,nan,nan,both flat and garden
48,Sacika,17.92,female,Unknown Mix,1/1/05,1/1/05,3/27/10,striped,short,large,no,nan,yes,nan,nan,nan,nan,both flat and garden
18,Abigél,12.75,female,Puli Mix,1/1/09,1/1/09,3/25/10,black,medium,medium,no,nan,yes,nan,yes,nan,nan,both flat and garden
47,Tata,19.92,male,Unknown Mix,1/1/02,1/1/02,3/27/10,black,short,small,no,nan,yes,nan,nan,nan,nan,both flat and garden
34,Bundás,12.92,male,Unknown Mix,1/1/09,1/1/09,3/27/10,spotty,medium,medium,no,nan,yes,nan,nan,yes,nan,both flat and garden
17,Manci,11.75,female,Unknown Mix,3/1/09,3/1/09,3/27/10,yellow-brown,short,medium,yes,nan,yes,yes,nan,nan,nan,both flat and garden
6,Csabi,18.5,male,Unknown Mix,1/1/10,1/1/10,3/27/10,gray and white,short,large,yes,nan,yes,nan,yes,yes,nan,both flat and garden
14,Samu,14.75,male,Dachshund Mix,1/1/07,1/1/07,3/25/10,red,short,medium,no,nan,yes,nan,nan,yes,nan,both flat and garden
51,Picur,12.67,male,Unknown Mix,11/10/09,11/10/09,3/31/10,white,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
56,Gombóc,11.75,male,Unknown Mix,3/1/09,3/1/09,3/27/10,spotty,medium,medium,no,nan,yes,nan,nan,nan,nan,both flat and garden
9,Pötyi,11.33,male,Unknown Mix,1/1/10,1/1/10,3/27/10,black and white,short,medium,no,nan,yes,nan,nan,yes,nan,both flat and garden
28,Dolly És Lédi,10.5,female,Hound Mix,2/1/10,2/1/10,3/25/10,black and brown,short,medium,no,nan,yes,nan,yes,yes,nan,both flat and garden
50,Jagd,12.67,male,Jagd Terrier,3/10/10,3/10/10,3/31/10,black and tan,wirehaired,small,nan,nan,yes,yes,yes,yes,nan,both flat and garden
1396,Gesztenye,13.92,male,Staffordshire Terrier Mix,6/23/08,6/23/08,11/15/09,saddle back,short,large,yes,nan,yes,yes,yes,yes,nan,nan
1457,Indi,11.92,male,German Shepherd Dog Mix,11/11/09,11/11/09,2/4/10,black,medium,large,yes,nan,yes,yes,nan,yes,nan,both flat and garden
3,Farkas,11.83,male,German Shepherd Dog, Labrador Retriever Mix,5/20/09,1/16/10,1/16/10,black,medium,large,yes,nan,yes,nan,no,yes,no,garden
114,Jessica,11.08,female,Great Dane, Staffordshire Terrier Mix,10/1/09,10/1/09,12/8/09,yellow-brown,short,medium,yes,nan,yes,nan,yes,nan,nan,nan
48,Törpösök,9.83,female,German Shepherd Dog Mix,3/10/10,3/10/10,3/22/10,black and brown,medium,medium,nan,nan,nan,nan,nan,nan,nan,nan
1044,Didó,12.0,male,Dachshund Mix,11/9/09,11/9/09,11/15/09,black and tan,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
1474,Kobold,12.92,male,Hound Mix,1/1/10,1/1/10,2/11/10,brown,short,large,yes,nan,nan,nan,nan,yes,nan,garden
495,Görni,19.17,male,Unknown Mix,1/11/10,1/11/10,2/15/10,saddle back,wirehaired,medium,yes,nan,yes,yes,nan,yes,nan,garden
873,Szaffi,14.33,female,Unknown Mix,1/1/06,1/1/06,1/18/10,gray and white,short,medium,yes,nan,nan,nan,nan,nan,nan,nan
1410,Barnus,13.92,male,Unknown Mix,7/30/08,7/30/08,12/10/09,yellow-brown,short,large,yes,nan,yes,yes,nan,yes,yes,both flat and garden
1481,Leo,14.92,male,German Shepherd Dog Mix,11/12/09,11/12/09,2/24/10,black and tan,short,large,no,nan,yes,yes,yes,yes,nan,both flat and garden
816,Lujza,11.92,female,Unknown Mix,6/4/09,6/4/09,11/4/09,yellow-brown,short,medium,yes,nan,nan,nan,nan,nan,nan,nan
1375,Lüszi,11.92,female,Unknown Mix,9/2/09,9/2/09,10/26/09,black and brown,short,medium,yes,nan,yes,nan,yes,yes,no,nan
1464,Baba,12.92,female,Unknown Mix,12/23/09,12/23/09,2/11/10,brown and white,short,large,yes,nan,nan,nan,yes,nan,nan,both flat and garden
1446,Cooper,13.92,male,German Shepherd Dog Mix,11/9/09,11/9/09,1/28/10,saddle back,short,large,yes,nan,yes,yes,yes,yes,nan,both flat and garden
46,Janka,10.0,female,German Shepherd Dog Mix,11/23/09,11/23/09,3/6/10,brown,medium,medium,nan,yes,yes,yes,yes,yes,yes,both flat and garden
1797,Békási  Bagira,10.17,male,German Shepherd Dog Mix,1/10/10,1/10/10,2/6/10,tricolor,short,medium,no,nan,yes,yes,yes,yes,nan,both flat and garden
1428,Alfa,10.67,male,Unknown Mix,11/3/09,11/3/09,1/21/10,saddle back,short,large,yes,nan,yes,nan,yes,yes,nan,both flat and garden
1369,Robi,16.92,male,Unknown Mix,7/23/09,7/23/09,10/26/09,black and brown,short,large,yes,nan,yes,yes,yes,yes,nan,both flat and garden
1480,Zara,10.25,female,German Shepherd Dog Mix,11/10/09,11/10/09,2/24/10,black and tan,short,medium,yes,nan,yes,yes,yes,yes,nan,both flat and garden
1272,Kedves,14.92,male,Unknown Mix,3/16/09,3/16/09,7/25/09,black and brown,short,large,yes,nan,yes,yes,no,yes,nan,both flat and garden
1212,Barni,16.42,male,Unknown Mix,10/1/06,10/1/06,6/17/09,black and brown,short,medium,no,nan,yes,yes,yes,yes,nan,nan
1223,Szüzi,13.92,female,Hound Mix,1/11/09,1/11/09,6/17/09,black and tan,short,large,yes,nan,yes,yes,yes,no,no,nan
1238,Tigris,14.92,male,Staffordshire Terrier Mix,12/11/08,12/11/08,6/21/09,black and brown,short,medium,no,nan,yes,yes,nan,yes,nan,both flat and garden
1308,Kandúr,12.92,male,Unknown Mix,1/12/09,1/12/09,8/24/09,yellow-brown,short,large,yes,nan,yes,nan,nan,yes,nan,both flat and garden
1346,Apostol,16.92,male,German Shepherd Dog, Siberian Husky Mix,6/10/09,6/10/09,9/22/09,black and white,medium,medium,no,nan,yes,yes,nan,nan,no,both flat and garden
465,Black,16.17,male,German Shepherd Dog Mix,7/15/08,7/15/08,8/28/09,black,short,medium,no,nan,yes,no,no,yes,nan,garden
26,Cézár,12.33,male,Unknown Mix,7/1/09,7/1/09,8/10/09,apricot,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
1231,Bleki,15.92,male,Hungarian Vizsla, Labrador Retriever Mix,2/1/09,2/1/09,6/17/09,black and brown,short,medium,yes,nan,yes,yes,yes,yes,nan,both flat and garden
101,Burma,12.42,male,German Shepherd Dog, Labrador Retriever Mix,7/6/09,7/6/09,8/10/09,black,short,medium,yes,yes,yes,nan,yes,yes,nan,garden
110,Panna,11.25,female,Schnauzer Mix,8/13/09,8/13/09,8/13/09,black,wirehaired,small,yes,nan,yes,yes,yes,yes,nan,both flat and garden
1299,Ricsi,11.5,male,Belgian Sheepdog Mix,8/20/09,8/20/09,8/24/09,black and brown,medium,large,yes,nan,yes,nan,yes,yes,nan,both flat and garden
519,Buck,19.0,male,Dachshund Mix,7/19/09,7/19/09,8/29/09,brown,medium,small,nan,nan,nan,nan,nan,nan,nan,nan
29,Atos,12.25,male,German Pointer Mix,8/1/09,8/1/09,8/27/09,black and white,wirehaired,medium,nan,nan,yes,yes,yes,yes,nan,garden
1225,Bácsi,21.92,male,German Shepherd Dog Mix,1/2/09,1/2/09,6/17/09,black and brown,short,medium,no,nan,yes,no,no,yes,no,both flat and garden
1330,Lupo,12.92,male,Labrador Retriever Mix,7/12/09,7/12/09,9/20/09,black,short,large,yes,nan,yes,yes,yes,yes,nan,both flat and garden
1301,Janka,12.92,female,Hound Mix,5/14/09,5/14/09,8/24/09,black and brown,short,medium,yes,nan,yes,nan,yes,yes,nan,both flat and garden
